RDS
500,3,coupMissing,
67,5,coup3196,coupMissing,coupMissing,coupMissing,10,hash993,hash284,hash663,hash3471,hash1815,hash2757,NA,NA,NA,NA,NA,
68,5,coup9704,coupMissing,coupMissing,coupMissing,10,hash1294,hash2973,hash433,hash2526,hash1920,hash3407,NA,NA,NA,NA,NA,
69,4,coup1569,coupMissing,coupMissing,coupMissing,10,hash3332,hash2237,hash1003,hash786,hash783,NA,NA,NA,NA,NA,NA,
70,5,coup6014,coup3516,coup6573,coupMissing,10,hash631,hash2077,hash2797,hash1035,hash798,hash3663,NA,NA,NA,NA,NA,
71,6,coup6592,coupMissing,coupMissing,coupMissing,10,hash1998,hash2777,hash2556,hash841,hash2547,hash3159,hash1975,NA,NA,NA,NA,
72,6,coup3515,coup6843,coup2274,coupMissing,10,hash910,hash3614,hash2020,hash1906,hash1994,hash3592,hash745,NA,NA,NA,NA,
73,4,coup8492,coupMissing,coupMissing,coupMissing,10,hash2573,hash981,hash1704,hash2174,hash2862,NA,NA,NA,NA,NA,NA,
74,5,coup5344,coupMissing,coupMissing,coupMissing,10,hash3453,hash22,hash3114,hash2807,hash1929,hash3048,NA,NA,NA,NA,NA,
75,5,coup2920,coupMissing,coupMissing,coupMissing,10,hash494,hash3519,hash2754,hash143,hash2896,hash361,NA,NA,NA,NA,NA,
76,5,coup6885,coup2936,coup721,coupMissing,10,hash1954,hash3128,hash2522,hash1850,hash3756,hash2926,NA,NA,NA,NA,NA,
77,7,coup9284,coupMissing,coupMissing,coupMissing,10,hash1867,hash3131,hash81,hash3991,hash2192,hash1579,hash714,hash1603,NA,NA,NA,
78,4,coup1359,coupMissing,coupMissing,coupMissing,10,hash621,hash271,hash98,hash1508,hash1991,NA,NA,NA,NA,NA,NA,
79,5,coup6254,coup9560,coup9144,coupMissing,10,hash2075,hash3586,hash1494,hash3108,hash1227,hash3004,NA,NA,NA,NA,NA,
80,5,coup5949,coup5542,coup1773,coupMissing,10,hash1450,hash2271,hash2658,hash752,hash3221,hash2949,NA,NA,NA,NA,NA,
81,5,coup5699,coupMissing,coupMissing,coupMissing,10,hash2078,hash2900,hash3040,hash997,hash427,hash2175,NA,NA,NA,NA,NA,
82,4,coup5390,coupMissing,coupMissing,coupMissing,10,hash3998,hash2314,hash677,hash2874,hash3442,NA,NA,NA,NA,NA,NA,
83,3,coup3983,coup7009,coup1064,coupMissing,10,hash1843,hash2720,hash2106,hash3490,NA,NA,NA,NA,NA,NA,NA,
84,5,coup7625,coupMissing,coupMissing,coupMissing,10,hash948,hash3802,hash3803,hash1520,hash1277,hash773,NA,NA,NA,NA,NA,
85,6,coup2766,coupMissing,coupMissing,coupMissing,10,hash2899,hash981,hash3359,hash3923,hash1206,hash552,hash3370,NA,NA,NA,NA,
86,5,coup6651,coupMissing,coupMissing,coupMissing,10,hash1418,hash1334,hash1426,hash3977,hash1473,hash1381,NA,NA,NA,NA,NA,
87,4,coup6797,coup1263,coup4111,coupMissing,10,hash2017,hash3567,hash2420,hash1042,hash1991,NA,NA,NA,NA,NA,NA,
88,6,coup6224,coupMissing,coupMissing,coupMissing,10,hash1887,hash3722,hash2610,hash3817,hash857,hash3558,hash1511,NA,NA,NA,NA,
89,5,coup3643,coupMissing,coupMissing,coupMissing,10,hash3026,hash1387,hash1338,hash2054,hash1498,hash1961,NA,NA,NA,NA,NA,
90,5,coup3882,coup8470,coupMissing,coupMissing,10,hash29,hash485,hash2982,hash136,hash3881,hash779,NA,NA,NA,NA,NA,
91,6,coup5842,coup5893,coup3133,coupMissing,10,hash2442,hash74,hash616,hash3445,hash646,hash361,hash1496,NA,NA,NA,NA,
92,5,coup4981,coup8445,coup9129,coupMissing,10,hash3912,hash3948,hash1452,hash1635,hash3508,hash496,NA,NA,NA,NA,NA,
93,6,coup260,coup2689,coup6411,coupMissing,10,hash645,hash1923,hash1868,hash1452,hash1406,hash333,hash1121,NA,NA,NA,NA,
94,5,coup5927,coup2750,coupMissing,coupMissing,10,hash2695,hash2179,hash255,hash3004,hash1602,hash2612,NA,NA,NA,NA,NA,
95,5,coup6416,coupMissing,coupMissing,coupMissing,10,hash2960,hash983,hash3736,hash230,hash2727,hash3232,NA,NA,NA,NA,NA,
96,6,coup4575,coup9905,coup9158,coupMissing,10,hash2187,hash2416,hash1900,hash1465,hash1456,hash1053,hash2671,NA,NA,NA,NA,
97,6,coup4506,coupMissing,coupMissing,coupMissing,10,hash3063,hash1238,hash1988,hash489,hash1104,hash1896,hash561,NA,NA,NA,NA,
98,5,coup2985,coupMissing,coupMissing,coupMissing,10,hash2478,hash2531,hash1449,hash2223,hash2501,hash1138,NA,NA,NA,NA,NA,
99,6,coup3511,coup5600,coup2825,coupMissing,10,hash1601,hash808,hash1573,hash1242,hash2784,hash2354,hash1348,NA,NA,NA,NA,
100,6,coup9058,coupMissing,coupMissing,coupMissing,10,hash470,hash3778,hash3756,hash1112,hash1644,hash1056,hash1906,NA,NA,NA,NA,
101,5,coup5368,coup4541,coup5785,coupMissing,10,hash2480,hash2880,hash2869,hash2402,hash2154,hash3442,NA,NA,NA,NA,NA,
102,5,coup1192,coupMissing,coupMissing,coupMissing,10,hash1287,hash1837,hash2179,hash1142,hash2227,hash1501,NA,NA,NA,NA,NA,
103,4,coup2311,coupMissing,coupMissing,coupMissing,10,hash3767,hash1081,hash1082,hash1511,hash2902,NA,NA,NA,NA,NA,NA,
104,4,coup325,coup4570,coup7646,coupMissing,10,hash172,hash752,hash2885,hash156,hash3601,NA,NA,NA,NA,NA,NA,
105,7,coup2936,coupMissing,coupMissing,coupMissing,10,hash3756,hash1163,hash470,hash2840,hash3327,hash1490,hash2109,hash1954,NA,NA,NA,
106,4,coup2093,coupMissing,coupMissing,coupMissing,10,hash3593,hash2303,hash2545,hash3221,hash510,NA,NA,NA,NA,NA,NA,
107,5,coup5542,coupMissing,coupMissing,coupMissing,10,hash2658,hash705,hash1450,hash906,hash1791,hash2435,NA,NA,NA,NA,NA,
108,5,coup8496,coup2893,coupMissing,coupMissing,10,hash2492,hash18,hash3326,hash3873,hash2626,hash3419,NA,NA,NA,NA,NA,
109,5,coup7182,coupMissing,coupMissing,coupMissing,10,hash1072,hash2216,hash1864,hash2002,hash1842,hash3887,NA,NA,NA,NA,NA,
110,5,coup6937,coup992,coup436,coupMissing,10,hash3346,hash3155,hash1608,hash2154,hash2398,hash2935,NA,NA,NA,NA,NA,
111,5,coup3871,coup4575,coup1962,coupMissing,10,hash1900,hash195,hash2187,hash1360,hash325,hash2345,NA,NA,NA,NA,NA,
112,6,coup5331,coupMissing,coupMissing,coupMissing,10,hash2158,hash1782,hash1941,hash1755,hash601,hash27,hash904,NA,NA,NA,NA,
113,6,coup1688,coupMissing,coupMissing,coupMissing,10,hash1483,hash2896,hash2078,hash2841,hash3796,hash2181,hash3734,NA,NA,NA,NA,
114,7,coup677,coupMissing,coupMissing,coupMissing,10,hash1,hash2637,hash2054,hash2960,hash1952,hash1671,hash639,hash2773,NA,NA,NA,
115,6,coup9560,coup8218,coup1716,coupMissing,10,hash3108,hash1101,hash2075,hash529,hash3713,hash432,hash3718,NA,NA,NA,NA,
116,5,coup1450,coupMissing,coupMissing,coupMissing,10,hash3903,hash2702,hash2602,hash1980,hash821,hash2754,NA,NA,NA,NA,NA,
117,5,coup9451,coup8879,coup1522,coupMissing,10,hash2267,hash172,hash2982,hash1311,hash2914,hash1159,NA,NA,NA,NA,NA,
118,5,coup774,coup3013,coup140,coupMissing,10,hash1162,hash227,hash402,hash3761,hash2582,hash288,NA,NA,NA,NA,NA,
119,4,coup3000,coupMissing,coupMissing,coupMissing,10,hash2326,hash811,hash3424,hash785,hash666,NA,NA,NA,NA,NA,NA,
120,4,coup7809,coup4141,coup3871,coupMissing,10,hash325,hash1900,hash3823,hash1480,hash166,NA,NA,NA,NA,NA,NA,
121,5,coup9198,coupMissing,coupMissing,coupMissing,10,hash3394,hash3670,hash3022,hash1454,hash3823,hash1324,NA,NA,NA,NA,NA,
122,6,coup3013,coupMissing,coupMissing,coupMissing,10,hash227,hash2929,hash2395,hash1121,hash1162,hash1080,hash3003,NA,NA,NA,NA,
123,4,coup3348,coupMissing,coupMissing,coupMissing,10,hash18,hash1815,hash3192,hash1198,hash3961,NA,NA,NA,NA,NA,NA,
124,5,coup5097,coupMissing,coupMissing,coupMissing,10,hash266,hash567,hash3721,hash3306,hash494,hash1345,NA,NA,NA,NA,NA,
125,5,coup1433,coupMissing,coupMissing,coupMissing,10,hash2577,hash2870,hash1847,hash1816,hash206,hash1104,NA,NA,NA,NA,NA,
126,7,coup8358,coupMissing,coupMissing,coupMissing,10,hash2698,hash706,hash2203,hash2002,hash1427,hash2087,hash1980,hash2058,NA,NA,NA,
127,4,coup6725,coupMissing,coupMissing,coupMissing,10,hash589,hash999,hash2709,hash1532,hash735,NA,NA,NA,NA,NA,NA,
128,4,coup6516,coupMissing,coupMissing,coupMissing,10,hash3167,hash849,hash2434,hash3177,hash2041,NA,NA,NA,NA,NA,NA,
129,5,coup5338,coup325,coup1820,coupMissing,10,hash156,hash2160,hash172,hash882,hash364,hash2792,NA,NA,NA,NA,NA,
130,4,coup6231,coupMissing,coupMissing,coupMissing,10,hash2823,hash1447,hash2671,hash924,hash206,NA,NA,NA,NA,NA,NA,
131,6,coup3283,coupMissing,coupMissing,coupMissing,10,hash446,hash1918,hash1288,hash841,hash2926,hash717,hash2380,NA,NA,NA,NA,
132,5,coup2595,coupMissing,coupMissing,coupMissing,10,hash441,hash983,hash555,hash874,hash2367,hash2776,NA,NA,NA,NA,NA,
133,5,coup7646,coupMissing,coupMissing,coupMissing,10,hash752,hash172,hash277,hash3841,hash1507,hash93,NA,NA,NA,NA,NA,
134,5,coup8290,coupMissing,coupMissing,coupMissing,10,hash2924,hash354,hash2941,hash3149,hash3162,hash3544,NA,NA,NA,NA,NA,
135,6,coup1316,coupMissing,coupMissing,coupMissing,10,hash1082,hash292,hash2240,hash2181,hash3819,hash3004,hash1654,NA,NA,NA,NA,
136,5,coup7579,coupMissing,coupMissing,coupMissing,10,hash1629,hash3131,hash623,hash1201,hash3608,hash3880,NA,NA,NA,NA,NA,
137,6,coup4873,coup5828,coup1100,coupMissing,10,hash3261,hash1319,hash3149,hash2890,hash3649,hash2293,hash1138,NA,NA,NA,NA,
138,7,coup1962,coup1722,coup7079,coupMissing,10,hash2345,hash1900,hash550,hash1554,hash2072,hash3046,hash3171,hash2857,NA,NA,NA,
139,4,coup749,coup9890,coupMissing,coupMissing,10,hash2957,hash480,hash2777,hash30,hash2982,NA,NA,NA,NA,NA,NA,
140,6,coup3054,coupMissing,coupMissing,coupMissing,10,hash731,hash3687,hash171,hash2278,hash1206,hash2794,hash3666,NA,NA,NA,NA,
141,8,coup4693,coupMissing,coupMissing,coupMissing,10,hash173,hash3590,hash874,hash517,hash650,hash2439,hash2247,hash1467,hash2858,NA,NA,
142,6,coup58,coup5022,coup6880,coupMissing,10,hash39,hash2276,hash3736,hash3261,hash838,hash2496,hash1511,NA,NA,NA,NA,
143,6,coup7147,coupMissing,coupMissing,coupMissing,10,hash3730,hash733,hash1659,hash3685,hash1959,hash3193,hash3040,NA,NA,NA,NA,
144,4,coup3416,coup3924,coup774,coupMissing,10,hash2582,hash2930,hash91,hash1162,hash223,NA,NA,NA,NA,NA,NA,
145,5,coup5315,coupMissing,coupMissing,coupMissing,10,hash561,hash3063,hash895,hash2888,hash2204,hash1220,NA,NA,NA,NA,NA,
146,5,coup8790,coupMissing,coupMissing,coupMissing,10,hash3539,hash3264,hash2803,hash2706,hash2280,hash2174,NA,NA,NA,NA,NA,
147,5,coup4504,coup2640,coup7083,coupMissing,10,hash203,hash479,hash518,hash3149,hash2878,hash1974,NA,NA,NA,NA,NA,
148,3,coup1479,coupMissing,coupMissing,coupMissing,10,hash3327,hash354,hash3214,hash574,NA,NA,NA,NA,NA,NA,NA,
149,5,coup495,coupMissing,coupMissing,coupMissing,10,hash2817,hash1566,hash2720,hash682,hash1844,hash1540,NA,NA,NA,NA,NA,
150,5,coup2218,coupMissing,coupMissing,coupMissing,10,hash3076,hash1141,hash2481,hash91,hash1860,hash860,NA,NA,NA,NA,NA,
151,7,coup1820,coupMissing,coupMissing,coupMissing,10,hash882,hash3653,hash435,hash1488,hash156,hash197,hash2273,hash1557,NA,NA,NA,
152,5,coup4271,coup3732,coupMissing,coupMissing,10,hash1599,hash2758,hash1465,hash3540,hash2564,hash543,NA,NA,NA,NA,NA,
153,6,coup492,coupMissing,coupMissing,coupMissing,10,hash1558,hash295,hash1881,hash870,hash1151,hash1227,hash3676,NA,NA,NA,NA,
154,5,coup3718,coupMissing,coupMissing,coupMissing,10,hash1105,hash1782,hash356,hash3326,hash1612,hash33,NA,NA,NA,NA,NA,
155,5,coup2423,coup9704,coup9061,coupMissing,10,hash3407,hash120,hash1810,hash1294,hash962,hash1974,NA,NA,NA,NA,NA,
156,4,coup1638,coup2137,coup2624,coupMissing,10,hash3220,hash1852,hash2433,hash33,hash1651,NA,NA,NA,NA,NA,NA,
157,7,coup8014,coupMissing,coupMissing,coupMissing,10,hash2641,hash2728,hash2042,hash1549,hash980,hash3729,hash1125,hash2741,NA,NA,NA,
158,3,coup8340,coup3348,coup4514,coupMissing,10,hash1815,hash18,hash997,hash3248,NA,NA,NA,NA,NA,NA,NA,
159,5,coup8141,coup4539,coup4071,coupMissing,10,hash2027,hash3626,hash3994,hash1376,hash226,hash1987,NA,NA,NA,NA,NA,
160,6,coup4071,coupMissing,coupMissing,coupMissing,10,hash3626,hash1713,hash2027,hash2980,hash390,hash475,hash3486,NA,NA,NA,NA,
161,5,coup785,coup8412,coup6378,coupMissing,10,hash794,hash2770,hash1887,hash2021,hash2251,hash1497,NA,NA,NA,NA,NA,
162,4,coup4980,coupMissing,coupMissing,coupMissing,10,hash726,hash284,hash3822,hash2078,hash2398,NA,NA,NA,NA,NA,NA,
163,5,coup6917,coupMissing,coupMissing,coupMissing,10,hash3621,hash3287,hash1302,hash2900,hash2204,hash3896,NA,NA,NA,NA,NA,
164,5,coup4048,coup6705,coup1253,coupMissing,10,hash2591,hash2445,hash765,hash2106,hash1388,hash836,NA,NA,NA,NA,NA,
165,7,coup35,coup9938,coup730,coupMissing,10,hash3687,hash2926,hash1401,hash545,hash3159,hash800,hash3213,hash3038,NA,NA,NA,
166,8,coup6338,coupMissing,coupMissing,coupMissing,10,hash3408,hash3713,hash2460,hash3431,hash2577,hash2030,hash3601,hash1882,hash3769,NA,NA,
167,5,coup3327,coupMissing,coupMissing,coupMissing,10,hash1180,hash3530,hash3430,hash1635,hash2130,hash3184,NA,NA,NA,NA,NA,
168,6,coup3571,coup8033,coup3390,coupMissing,10,hash1428,hash533,hash2681,hash2181,hash2928,hash942,hash2384,NA,NA,NA,NA,
169,6,coup3723,coup8952,coup8907,coupMissing,10,hash1905,hash2704,hash1716,hash2632,hash3077,hash942,hash397,NA,NA,NA,NA,
170,6,coup6590,coup3953,coup2295,coupMissing,10,hash2084,hash2843,hash2951,hash3726,hash2726,hash3982,hash3317,NA,NA,NA,NA,
171,5,coup2445,coupMissing,coupMissing,coupMissing,10,hash1196,hash1389,hash1919,hash921,hash1792,hash1946,NA,NA,NA,NA,NA,
172,5,coup5610,coup7181,coup7916,coupMissing,10,hash206,hash2577,hash2217,hash1227,hash1554,hash3656,NA,NA,NA,NA,NA,
173,6,coup3629,coupMissing,coupMissing,coupMissing,10,hash406,hash2649,hash31,hash13,hash2692,hash2878,hash364,NA,NA,NA,NA,
174,7,coup3705,coup6937,coup2298,coupMissing,10,hash3155,hash3064,hash140,hash1147,hash3276,hash389,hash3346,hash1345,NA,NA,NA,
175,4,coup8287,coup3723,coup143,coupMissing,10,hash2632,hash2777,hash2205,hash1905,hash3707,NA,NA,NA,NA,NA,NA,
176,5,coup2494,coup1580,coup2423,coupMissing,10,hash962,hash1971,hash1998,hash3587,hash3543,hash3407,NA,NA,NA,NA,NA,
177,4,coup6809,coup8790,coup6120,coupMissing,10,hash2280,hash3539,hash2982,hash924,hash2572,NA,NA,NA,NA,NA,NA,
178,4,coup9986,coup1638,coup324,coupMissing,10,hash1651,hash2063,hash3363,hash875,hash3220,NA,NA,NA,NA,NA,NA,
179,5,coup4774,coup5203,coupMissing,coupMissing,10,hash3183,hash3956,hash3075,hash2687,hash3201,hash2671,NA,NA,NA,NA,NA,
180,6,coup8572,coupMissing,coupMissing,coupMissing,10,hash3133,hash2784,hash1918,hash715,hash3848,hash27,hash40,NA,NA,NA,NA,
181,6,coup9485,coup6018,coup7864,coupMissing,10,hash150,hash406,hash1319,hash211,hash1251,hash2286,hash1345,NA,NA,NA,NA,
182,5,coup9030,coup5714,coup7960,coupMissing,10,hash3665,hash733,hash2186,hash601,hash2496,hash2657,NA,NA,NA,NA,NA,
183,4,coup3516,coup678,coupMissing,coupMissing,10,hash3663,hash2590,hash3512,hash3250,hash631,NA,NA,NA,NA,NA,NA,
184,6,coup167,coup1359,coup6797,coupMissing,10,hash1991,hash548,hash621,hash2017,hash550,hash1939,hash1244,NA,NA,NA,NA,
185,6,coup1972,coup9313,coup3515,coupMissing,10,hash2020,hash286,hash1050,hash3740,hash722,hash910,hash2806,NA,NA,NA,NA,
186,4,coup4054,coup785,coup4299,coupMissing,10,hash2770,hash1017,hash794,hash1235,hash3364,NA,NA,NA,NA,NA,NA,
187,6,coup9823,coup7624,coup2506,coupMissing,10,hash3286,hash3586,hash1147,hash3648,hash1942,hash3521,hash3736,NA,NA,NA,NA,
188,4,coup7458,coup35,coup505,coupMissing,10,hash545,hash1297,hash1176,hash1239,hash3687,NA,NA,NA,NA,NA,NA,
189,7,coup2122,coup5927,coup1316,coupMissing,10,hash3004,hash3625,hash2091,hash2695,hash2075,hash3648,hash3402,hash1082,NA,NA,NA,
190,5,coup1722,coup808,coup167,coupMissing,10,hash550,hash516,hash1679,hash3015,hash1991,hash2345,NA,NA,NA,NA,NA,
191,4,coup6378,coup286,coup106,coupMissing,10,hash1887,hash2285,hash1426,hash794,hash322,NA,NA,NA,NA,NA,NA,
192,6,coup4306,coup8846,coup5564,coupMissing,10,hash1040,hash1238,hash2312,hash2100,hash1794,hash3548,hash370,NA,NA,NA,NA,
