RDS
250,3,coupMissing,
68,4,coup3091,coupMissing,coupMissing,coupMissing,9,hash520,hash736,hash124,hash470,hash155,NA,NA,NA,NA,NA,
69,5,coup4337,coup4954,coup222,coupMissing,9,hash829,hash667,hash590,hash956,hash322,hash887,NA,NA,NA,NA,
70,4,coup3925,coup2813,coup146,coupMissing,9,hash733,hash660,hash367,hash9,hash971,NA,NA,NA,NA,NA,
71,4,coup3219,coup1851,coupMissing,coupMissing,9,hash121,hash831,hash920,hash169,hash12,NA,NA,NA,NA,NA,
72,5,coup3798,coup3091,coup2473,coupMissing,9,hash470,hash520,hash367,hash416,hash199,hash464,NA,NA,NA,NA,
73,4,coup4532,coupMissing,coupMissing,coupMissing,9,hash681,hash431,hash274,hash10,hash465,NA,NA,NA,NA,NA,
74,5,coup4289,coup333,coup4792,coupMissing,9,hash114,hash797,hash764,hash628,hash213,hash604,NA,NA,NA,NA,
75,5,coup1389,coup803,coup1541,coupMissing,9,hash235,hash489,hash262,hash102,hash223,hash492,NA,NA,NA,NA,
76,5,coup2192,coupMissing,coupMissing,coupMissing,9,hash307,hash452,hash652,hash543,hash633,hash897,NA,NA,NA,NA,
77,4,coup3782,coup452,coup2380,coupMissing,9,hash298,hash925,hash887,hash216,hash18,NA,NA,NA,NA,NA,
78,4,coup1884,coup4680,coup258,coupMissing,9,hash513,hash896,hash945,hash701,hash830,NA,NA,NA,NA,NA,
79,5,coup3954,coup3669,coup4072,coupMissing,9,hash984,hash80,hash884,hash912,hash219,hash612,NA,NA,NA,NA,
80,5,coup2530,coup4123,coup1751,coupMissing,9,hash808,hash779,hash715,hash253,hash13,hash79,NA,NA,NA,NA,
81,5,coup3270,coup4773,coup4800,coupMissing,9,hash589,hash757,hash574,hash217,hash89,hash970,NA,NA,NA,NA,
82,4,coup4792,coupMissing,coupMissing,coupMissing,9,hash764,hash831,hash268,hash114,hash490,NA,NA,NA,NA,NA,
83,5,coup4992,coupMissing,coupMissing,coupMissing,9,hash112,hash663,hash237,hash80,hash155,hash919,NA,NA,NA,NA,
84,5,coup4560,coup3694,coup1677,coupMissing,9,hash266,hash305,hash405,hash708,hash318,hash312,NA,NA,NA,NA,
85,5,coup4082,coup160,coup3222,coupMissing,9,hash61,hash887,hash274,hash898,hash145,hash808,NA,NA,NA,NA,
86,5,coup333,coup4036,coup1,coupMissing,9,hash628,hash763,hash263,hash438,hash296,hash114,NA,NA,NA,NA,
87,6,coup1113,coup3441,coup374,coupMissing,9,hash911,hash724,hash910,hash843,hash812,hash732,hash913,NA,NA,NA,
88,5,coup1642,coup663,coup2436,coupMissing,9,hash536,hash281,hash452,hash843,hash511,hash743,NA,NA,NA,NA,
89,6,coup1677,coup447,coup1626,coupMissing,9,hash708,hash482,hash990,hash266,hash740,hash252,hash954,NA,NA,NA,
90,4,coup1797,coup2059,coup2106,coupMissing,9,hash414,hash15,hash925,hash524,hash882,NA,NA,NA,NA,NA,
91,5,coup4391,coupMissing,coupMissing,coupMissing,9,hash989,hash816,hash632,hash204,hash682,hash299,NA,NA,NA,NA,
92,5,coup3578,coup4452,coup1748,coupMissing,9,hash413,hash497,hash768,hash477,hash291,hash524,NA,NA,NA,NA,
93,6,coup3275,coup4520,coupMissing,coupMissing,9,hash853,hash332,hash609,hash91,hash850,hash34,hash383,NA,NA,NA,
94,4,coup943,coup4932,coup2530,coupMissing,9,hash715,hash305,hash785,hash52,hash808,NA,NA,NA,NA,NA,
95,4,coup1421,coupMissing,coupMissing,coupMissing,9,hash849,hash88,hash71,hash884,hash690,NA,NA,NA,NA,NA,
96,6,coup1334,coupMissing,coupMissing,coupMissing,9,hash718,hash533,hash434,hash885,hash893,hash597,hash243,NA,NA,NA,
97,5,coup1978,coup4776,coup1721,coupMissing,9,hash658,hash519,hash437,hash329,hash65,hash927,NA,NA,NA,NA,
98,5,coup2821,coupMissing,coupMissing,coupMissing,9,hash224,hash437,hash591,hash594,hash140,hash197,NA,NA,NA,NA,
99,4,coup3916,coupMissing,coupMissing,coupMissing,9,hash784,hash211,hash875,hash57,hash647,NA,NA,NA,NA,NA,
100,6,coup4177,coup4888,coup1711,coupMissing,9,hash901,hash399,hash406,hash942,hash896,hash839,hash974,NA,NA,NA,
101,4,coup4388,coupMissing,coupMissing,coupMissing,9,hash190,hash305,hash684,hash199,hash464,NA,NA,NA,NA,NA,
102,5,coup313,coupMissing,coupMissing,coupMissing,9,hash225,hash147,hash84,hash450,hash464,hash954,NA,NA,NA,NA,
103,6,coup399,coup3454,coup887,coupMissing,9,hash837,hash113,hash701,hash564,hash432,hash713,hash846,NA,NA,NA,
104,5,coup1001,coupMissing,coupMissing,coupMissing,9,hash719,hash847,hash541,hash832,hash588,hash566,NA,NA,NA,NA,
105,4,coup895,coupMissing,coupMissing,coupMissing,9,hash547,hash638,hash70,hash145,hash358,NA,NA,NA,NA,NA,
106,7,coup2249,coup798,coup64,coupMissing,9,hash995,hash495,hash40,hash346,hash678,hash265,hash441,hash504,NA,NA,
107,5,coup4201,coup1668,coup3368,coupMissing,9,hash469,hash186,hash757,hash33,hash517,hash28,NA,NA,NA,NA,
108,6,coup4170,coupMissing,coupMissing,coupMissing,9,hash427,hash933,hash443,hash816,hash862,hash391,hash255,NA,NA,NA,
109,5,coup3764,coupMissing,coupMissing,coupMissing,9,hash146,hash828,hash240,hash77,hash350,hash853,NA,NA,NA,NA,
110,5,coup2271,coup433,coup4341,coupMissing,9,hash116,hash639,hash787,hash86,hash125,hash565,NA,NA,NA,NA,
111,7,coup3774,coup4391,coup4170,coupMissing,9,hash816,hash993,hash427,hash26,hash540,hash201,hash652,hash989,NA,NA,
112,5,coup93,coup1479,coup3578,coupMissing,9,hash291,hash856,hash413,hash212,hash897,hash834,NA,NA,NA,NA,
113,5,coup3363,coupMissing,coupMissing,coupMissing,9,hash576,hash730,hash253,hash584,hash543,hash851,NA,NA,NA,NA,
114,4,coup4248,coupMissing,coupMissing,coupMissing,9,hash349,hash367,hash663,hash650,hash916,NA,NA,NA,NA,NA,
115,5,coup1470,coupMissing,coupMissing,coupMissing,9,hash288,hash645,hash604,hash537,hash295,hash850,NA,NA,NA,NA,
116,5,coup2803,coupMissing,coupMissing,coupMissing,9,hash730,hash654,hash216,hash465,hash255,hash283,NA,NA,NA,NA,
117,5,coup1493,coupMissing,coupMissing,coupMissing,9,hash489,hash211,hash435,hash645,hash621,hash44,NA,NA,NA,NA,
118,6,coup594,coupMissing,coupMissing,coupMissing,9,hash188,hash751,hash503,hash478,hash992,hash620,hash575,NA,NA,NA,
119,5,coup3128,coupMissing,coupMissing,coupMissing,9,hash557,hash702,hash738,hash939,hash246,hash910,NA,NA,NA,NA,
120,6,coup3835,coup4683,coup3968,coupMissing,9,hash709,hash539,hash41,hash550,hash897,hash334,hash694,NA,NA,NA,
121,5,coup2132,coupMissing,coupMissing,coupMissing,9,hash339,hash96,hash248,hash228,hash694,hash887,NA,NA,NA,NA,
122,6,coup2059,coup1777,coupMissing,coupMissing,9,hash524,hash52,hash514,hash941,hash55,hash414,hash759,NA,NA,NA,
123,5,coup2001,coupMissing,coupMissing,coupMissing,9,hash366,hash964,hash529,hash772,hash518,hash150,NA,NA,NA,NA,
124,5,coup2793,coup3989,coup4249,coupMissing,9,hash28,hash752,hash831,hash193,hash247,hash833,NA,NA,NA,NA,
125,6,coup3456,coupMissing,coupMissing,coupMissing,9,hash176,hash581,hash702,hash484,hash747,hash539,hash880,NA,NA,NA,
126,4,coup4442,coupMissing,coupMissing,coupMissing,9,hash240,hash146,hash527,hash813,hash5,NA,NA,NA,NA,NA,
127,5,coup887,coup47,coup4510,coupMissing,9,hash701,hash778,hash837,hash923,hash196,hash52,NA,NA,NA,NA,
128,4,coup1626,coupMissing,coupMissing,coupMissing,9,hash990,hash634,hash708,hash922,hash909,NA,NA,NA,NA,NA,
129,5,coup452,coup1962,coup1275,coupMissing,9,hash216,hash298,hash692,hash983,hash386,hash830,NA,NA,NA,NA,
130,5,coup1852,coup3925,coup1985,coupMissing,9,hash9,hash900,hash273,hash793,hash733,hash696,NA,NA,NA,NA,
131,6,coup1767,coupMissing,coupMissing,coupMissing,9,hash316,hash408,hash851,hash300,hash521,hash313,hash85,NA,NA,NA,
132,4,coup47,coupMissing,coupMissing,coupMissing,9,hash196,hash701,hash703,hash942,hash761,NA,NA,NA,NA,NA,
133,4,coup1772,coup1946,coup2504,coupMissing,9,hash481,hash900,hash833,hash925,hash910,NA,NA,NA,NA,NA,
134,5,coup3074,coup4177,coup3402,coupMissing,9,hash974,hash80,hash248,hash833,hash229,hash901,NA,NA,NA,NA,
135,4,coup87,coupMissing,coupMissing,coupMissing,9,hash288,hash983,hash372,hash45,hash487,NA,NA,NA,NA,NA,
136,5,coup1165,coup1389,coup1070,coupMissing,9,hash489,hash265,hash622,hash181,hash680,hash235,NA,NA,NA,NA,
137,4,coup1034,coup4056,coup4974,coupMissing,9,hash753,hash281,hash327,hash602,hash408,NA,NA,NA,NA,NA,
138,5,coup3669,coupMissing,coupMissing,coupMissing,9,hash612,hash704,hash280,hash67,hash712,hash984,NA,NA,NA,NA,
139,7,coup1962,coup1328,coup1607,coupMissing,9,hash830,hash724,hash216,hash633,hash111,hash671,hash774,hash985,NA,NA,
140,5,coup1851,coupMissing,coupMissing,coupMissing,9,hash920,hash97,hash121,hash633,hash529,hash122,NA,NA,NA,NA,
141,5,coup2676,coup4664,coup2651,coupMissing,9,hash281,hash234,hash692,hash971,hash258,hash189,NA,NA,NA,NA,
142,6,coup3536,coup4100,coupMissing,coupMissing,9,hash333,hash186,hash748,hash796,hash536,hash782,hash235,NA,NA,NA,
143,6,coup1880,coupMissing,coupMissing,coupMissing,9,hash800,hash206,hash577,hash353,hash229,hash589,hash913,NA,NA,NA,
144,6,coup754,coup2880,coupMissing,coupMissing,9,hash576,hash639,hash217,hash416,hash642,hash537,hash956,NA,NA,NA,
145,5,coup3237,coup943,coup3825,coupMissing,9,hash785,hash347,hash708,hash715,hash53,hash503,NA,NA,NA,NA,
146,5,coup4969,coup3177,coupMissing,coupMissing,9,hash778,hash67,hash849,hash681,hash950,hash759,NA,NA,NA,NA,
147,6,coup1585,coupMissing,coupMissing,coupMissing,9,hash702,hash798,hash176,hash751,hash312,hash867,hash50,NA,NA,NA,
148,4,coup2586,coup3414,coup197,coupMissing,9,hash600,hash585,hash813,hash360,hash510,NA,NA,NA,NA,NA,
149,4,coup3864,coup4382,coup607,coupMissing,9,hash259,hash504,hash58,hash758,hash682,NA,NA,NA,NA,NA,
150,8,coup4258,coup3698,coup1561,coupMissing,9,hash754,hash797,hash998,hash65,hash13,hash459,hash33,hash16,hash934,NA,
151,5,coup798,coupMissing,coupMissing,coupMissing,9,hash504,hash578,hash733,hash973,hash995,hash529,NA,NA,NA,NA,
152,6,coup3402,coupMissing,coupMissing,coupMissing,9,hash229,hash109,hash783,hash974,hash84,hash308,hash690,NA,NA,NA,
153,4,coup2380,coup1797,coup701,coupMissing,9,hash925,hash539,hash298,hash408,hash414,NA,NA,NA,NA,NA,
154,4,coup4307,coup2031,coup2793,coupMissing,9,hash193,hash28,hash443,hash747,hash476,NA,NA,NA,NA,NA,
155,4,coup2257,coup2841,coup93,coupMissing,9,hash212,hash708,hash824,hash500,hash291,NA,NA,NA,NA,NA,
156,6,coup3968,coupMissing,coupMissing,coupMissing,9,hash41,hash663,hash88,hash845,hash709,hash946,hash134,NA,NA,NA,
157,7,coup2436,coupMissing,coupMissing,coupMissing,9,hash452,hash997,hash477,hash883,hash237,hash399,hash536,hash994,NA,NA,
158,7,coup2002,coupMissing,coupMissing,coupMissing,9,hash482,hash408,hash412,hash708,hash855,hash922,hash251,hash716,NA,NA,
159,6,coup1594,coup87,coup643,coupMissing,9,hash983,hash876,hash667,hash882,hash565,hash288,hash790,NA,NA,NA,
160,4,coup2075,coupMissing,coupMissing,coupMissing,9,hash476,hash57,hash372,hash579,hash894,NA,NA,NA,NA,NA,
161,9,coup3222,coupMissing,coupMissing,coupMissing,9,hash887,hash693,hash61,hash399,hash323,hash96,hash879,hash933,hash636,hash289,
162,5,coup982,coupMissing,coupMissing,coupMissing,9,hash656,hash115,hash915,hash111,hash228,hash887,NA,NA,NA,NA,
163,3,coup2100,coup3261,coupMissing,coupMissing,9,hash437,hash618,hash48,hash925,NA,NA,NA,NA,NA,NA,
164,6,coup2342,coupMissing,coupMissing,coupMissing,9,hash680,hash745,hash71,hash897,hash803,hash652,hash645,NA,NA,NA,
165,6,coup1332,coupMissing,coupMissing,coupMissing,9,hash491,hash700,hash432,hash450,hash316,hash788,hash905,NA,NA,NA,
166,7,coup3201,coup1388,coup3256,coupMissing,9,hash282,hash112,hash123,hash735,hash701,hash290,hash778,hash671,NA,NA,
167,8,coup2655,coupMissing,coupMissing,coupMissing,9,hash387,hash732,hash911,hash956,hash338,hash622,hash394,hash657,hash236,NA,
168,6,coup1380,coup1750,coup2232,coupMissing,9,hash188,hash818,hash929,hash367,hash604,hash391,hash191,NA,NA,NA,
169,4,coup4072,coupMissing,coupMissing,coupMissing,9,hash884,hash748,hash815,hash984,hash288,NA,NA,NA,NA,NA,
170,7,coup146,coup3365,coup3242,coupMissing,9,hash367,hash733,hash60,hash362,hash349,hash850,hash887,hash476,NA,NA,
171,4,coup3261,coupMissing,coupMissing,coupMissing,9,hash618,hash492,hash920,hash437,hash733,NA,NA,NA,NA,NA,
172,4,coup4249,coupMissing,coupMissing,coupMissing,9,hash247,hash28,hash365,hash524,hash535,NA,NA,NA,NA,NA,
173,4,coup1070,coupMissing,coupMissing,coupMissing,9,hash680,hash489,hash132,hash9,hash157,NA,NA,NA,NA,NA,
174,5,coup2232,coupMissing,coupMissing,coupMissing,9,hash929,hash188,hash831,hash893,hash449,hash562,NA,NA,NA,NA,
175,5,coup1715,coupMissing,coupMissing,coupMissing,9,hash206,hash602,hash793,hash486,hash305,hash105,NA,NA,NA,NA,
176,5,coup4683,coup2342,coup4140,coupMissing,9,hash897,hash709,hash12,hash680,hash312,hash425,NA,NA,NA,NA,
177,6,coup2106,coup1594,coup4533,coupMissing,9,hash882,hash826,hash983,hash39,hash669,hash218,hash414,NA,NA,NA,
178,5,coup4402,coup895,coup4082,coupMissing,9,hash145,hash61,hash990,hash748,hash547,hash830,NA,NA,NA,NA,
179,6,coup3080,coup595,coup3864,coupMissing,9,hash682,hash757,hash567,hash504,hash371,hash259,hash989,NA,NA,NA,
180,5,coup4888,coupMissing,coupMissing,coupMissing,9,hash839,hash625,hash830,hash784,hash604,hash901,NA,NA,NA,NA,
181,7,coup3425,coupMissing,coupMissing,coupMissing,9,hash774,hash40,hash830,hash328,hash492,hash805,hash359,hash738,NA,NA,
182,6,coup4800,coup3080,coup2395,coupMissing,9,hash757,hash589,hash293,hash262,hash316,hash682,hash545,NA,NA,NA,
183,6,coup663,coupMissing,coupMissing,coupMissing,9,hash843,hash892,hash243,hash496,hash189,hash536,hash26,NA,NA,NA,
184,3,coup3117,coupMissing,coupMissing,coupMissing,9,hash789,hash810,hash668,hash322,NA,NA,NA,NA,NA,NA,
185,5,coup3660,coupMissing,coupMissing,coupMissing,9,hash399,hash550,hash930,hash931,hash735,hash918,NA,NA,NA,NA,
186,5,coup4932,coup1715,coup4388,coupMissing,9,hash305,hash280,hash715,hash206,hash16,hash190,NA,NA,NA,NA,
187,4,coup1541,coupMissing,coupMissing,coupMissing,9,hash102,hash457,hash798,hash274,hash235,NA,NA,NA,NA,NA,
188,7,coup1749,coup1987,coup1698,coupMissing,9,hash849,hash565,hash936,hash778,hash648,hash521,hash997,hash925,NA,NA,
189,5,coup2473,coup1380,coup1515,coupMissing,9,hash367,hash793,hash188,hash955,hash875,hash470,NA,NA,NA,NA,
190,4,coup4861,coup399,coupMissing,coupMissing,9,hash846,hash837,hash812,hash395,hash425,NA,NA,NA,NA,NA,
191,6,coup3624,coup1749,coup2818,coupMissing,9,hash936,hash588,hash682,hash500,hash897,hash849,hash671,NA,NA,NA,
192,4,coup2455,coup3270,coup3768,coupMissing,9,hash217,hash589,hash417,hash947,hash642,NA,NA,NA,NA,NA,
193,5,coup4419,coup3128,coup4325,coupMissing,9,hash910,hash557,hash83,hash711,hash481,hash830,NA,NA,NA,NA,
194,3,coup4773,coup4396,coup668,coupMissing,9,hash574,hash589,hash751,hash252,NA,NA,NA,NA,NA,NA,
195,3,coup1668,coupMissing,coupMissing,coupMissing,9,hash757,hash138,hash876,hash469,NA,NA,NA,NA,NA,NA,
196,5,coup2813,coup1136,coupMissing,coupMissing,9,hash971,hash333,hash340,hash219,hash733,hash281,NA,NA,NA,NA,
197,5,coup2395,coup1332,coup1918,coupMissing,9,hash316,hash757,hash495,hash428,hash370,hash491,NA,NA,NA,NA,
198,5,coup3177,coupMissing,coupMissing,coupMissing,9,hash950,hash497,hash778,hash159,hash350,hash744,NA,NA,NA,NA,
199,5,coup1225,coup754,coup2271,coupMissing,9,hash639,hash347,hash116,hash402,hash58,hash576,NA,NA,NA,NA,
200,6,coup1721,coup3257,coup2188,coupMissing,9,hash329,hash833,hash626,hash829,hash658,hash766,hash142,NA,NA,NA,
201,5,coup4533,coupMissing,coupMissing,coupMissing,9,hash669,hash457,hash31,hash882,hash421,hash936,NA,NA,NA,NA,
202,5,coup1388,coup1884,coupMissing,coupMissing,9,hash701,hash238,hash513,hash527,hash282,hash524,NA,NA,NA,NA,
203,3,coup3414,coup4442,coup3645,coupMissing,9,hash813,hash240,hash511,hash600,NA,NA,NA,NA,NA,NA,
204,4,coup4341,coupMissing,coupMissing,coupMissing,9,hash787,hash223,hash116,hash755,hash20,NA,NA,NA,NA,NA,
205,5,coup1400,coup1113,coup4861,coupMissing,9,hash812,hash623,hash829,hash911,hash305,hash846,NA,NA,NA,NA,
206,7,coup4783,coup2803,coup4532,coupMissing,9,hash465,hash633,hash774,hash730,hash645,hash681,hash246,hash194,NA,NA,
207,6,coup2181,coupMissing,coupMissing,coupMissing,9,hash443,hash673,hash646,hash22,hash506,hash569,hash894,NA,NA,NA,
208,5,coup1985,coup382,coup1772,coupMissing,9,hash900,hash186,hash9,hash959,hash481,hash835,NA,NA,NA,NA,
209,4,coup668,coup1585,coup594,coupMissing,9,hash751,hash188,hash574,hash702,hash857,NA,NA,NA,NA,NA,
210,5,coup222,coupMissing,coupMissing,coupMissing,9,hash590,hash829,hash299,hash229,hash496,hash158,NA,NA,NA,NA,
211,6,coup2916,coupMissing,coupMissing,coupMissing,9,hash358,hash778,hash827,hash585,hash741,hash994,hash133,NA,NA,NA,
212,5,coup4396,coupMissing,coupMissing,coupMissing,9,hash252,hash441,hash574,hash768,hash234,hash313,NA,NA,NA,NA,
213,5,coup3242,coupMissing,coupMissing,coupMissing,9,hash60,hash367,hash333,hash675,hash415,hash524,NA,NA,NA,NA,
214,4,coup447,coupMissing,coupMissing,coupMissing,9,hash252,hash581,hash708,hash918,hash839,NA,NA,NA,NA,NA,
215,3,coup197,coupMissing,coupMissing,coupMissing,9,hash510,hash170,hash791,hash600,NA,NA,NA,NA,NA,NA,
