RDS
500,3,coupMissing,
44,6,coup752,coup1187,coupMissing,coupMissing,10,hash172,hash341,hash379,hash134,hash77,hash7,hash29,NA,NA,NA,NA,
45,6,coup241,coup1263,coup4582,coupMissing,10,hash482,hash92,hash194,hash60,hash197,hash427,hash302,NA,NA,NA,NA,
46,6,coup4990,coupMissing,coupMissing,coupMissing,10,hash215,hash41,hash387,hash318,hash64,hash190,hash155,NA,NA,NA,NA,
47,5,coup354,coupMissing,coupMissing,coupMissing,10,hash311,hash490,hash52,hash432,hash350,hash338,NA,NA,NA,NA,NA,
48,5,coup4939,coup1873,coup4234,coupMissing,10,hash51,hash131,hash378,hash434,hash174,hash335,NA,NA,NA,NA,NA,
49,7,coup97,coup2938,coup2219,coupMissing,10,hash228,hash482,hash313,hash288,hash295,hash92,hash337,hash87,NA,NA,NA,
50,5,coup532,coup2394,coup3762,coupMissing,10,hash223,hash58,hash453,hash379,hash320,hash85,NA,NA,NA,NA,NA,
51,6,coup1676,coupMissing,coupMissing,coupMissing,10,hash9,hash298,hash18,hash420,hash72,hash351,hash140,NA,NA,NA,NA,
52,4,coup3616,coup2612,coup4774,coupMissing,10,hash411,hash368,hash63,hash454,hash336,NA,NA,NA,NA,NA,NA,
53,4,coup2340,coup2772,coup1928,coupMissing,10,hash453,hash70,hash248,hash281,hash163,NA,NA,NA,NA,NA,NA,
54,10,coup4031,coup742,coup3992,coupMissing,10,hash88,hash335,hash379,hash176,hash492,hash431,hash192,hash237,hash297,hash310,hash353,
55,5,coup1564,coup3708,coup3562,coupMissing,10,hash468,hash315,hash226,hash194,hash125,hash41,NA,NA,NA,NA,NA,
56,7,coup4061,coup3659,coup4381,coupMissing,10,hash150,hash0,hash351,hash166,hash152,hash102,hash491,hash66,NA,NA,NA,
57,6,coup2747,coupMissing,coupMissing,coupMissing,10,hash117,hash316,hash64,hash122,hash261,hash495,hash303,NA,NA,NA,NA,
58,4,coup4057,coupMissing,coupMissing,coupMissing,10,hash264,hash30,hash408,hash248,hash169,NA,NA,NA,NA,NA,NA,
59,5,coup955,coupMissing,coupMissing,coupMissing,10,hash23,hash42,hash282,hash329,hash339,hash427,NA,NA,NA,NA,NA,
60,6,coup2322,coup3545,coup2743,coupMissing,10,hash160,hash275,hash249,hash42,hash192,hash169,hash67,NA,NA,NA,NA,
61,5,coup4098,coupMissing,coupMissing,coupMissing,10,hash461,hash490,hash472,hash231,hash206,hash476,NA,NA,NA,NA,NA,
62,4,coup2097,coup4591,coup3385,coupMissing,10,hash150,hash79,hash211,hash399,hash494,NA,NA,NA,NA,NA,NA,
63,6,coup4957,coup1079,coup4888,coupMissing,10,hash409,hash244,hash491,hash325,hash337,hash373,hash50,NA,NA,NA,NA,
64,6,coup845,coupMissing,coupMissing,coupMissing,10,hash487,hash37,hash212,hash72,hash48,hash334,hash307,NA,NA,NA,NA,
65,5,coup2477,coup3926,coup2344,coupMissing,10,hash463,hash81,hash94,hash471,hash229,hash487,NA,NA,NA,NA,NA,
66,7,coup1632,coup413,coup1780,coupMissing,10,hash376,hash100,hash352,hash211,hash70,hash23,hash43,hash499,NA,NA,NA,
67,4,coup2244,coupMissing,coupMissing,coupMissing,10,hash384,hash82,hash80,hash434,hash287,NA,NA,NA,NA,NA,NA,
68,5,coup1537,coupMissing,coupMissing,coupMissing,10,hash206,hash172,hash172,hash418,hash408,hash304,NA,NA,NA,NA,NA,
69,7,coup2108,coupMissing,coupMissing,coupMissing,10,hash202,hash274,hash33,hash63,hash67,hash27,hash138,hash18,NA,NA,NA,
70,5,coup3811,coupMissing,coupMissing,coupMissing,10,hash396,hash270,hash377,hash495,hash469,hash499,NA,NA,NA,NA,NA,
71,5,coup2428,coup4098,coupMissing,coupMissing,10,hash490,hash311,hash461,hash407,hash129,hash382,NA,NA,NA,NA,NA,
72,7,coup3384,coup4065,coup4121,coupMissing,10,hash146,hash120,hash280,hash14,hash482,hash396,hash387,hash466,NA,NA,NA,
73,7,coup1601,coup1720,coup3002,coupMissing,10,hash176,hash399,hash40,hash48,hash31,hash332,hash21,hash114,NA,NA,NA,
74,6,coup233,coup1993,coup1613,coupMissing,10,hash124,hash19,hash64,hash96,hash15,hash119,hash15,NA,NA,NA,NA,
75,6,coup1671,coup2882,coup2244,coupMissing,10,hash80,hash31,hash360,hash384,hash227,hash293,hash293,NA,NA,NA,NA,
76,6,coup2761,coupMissing,coupMissing,coupMissing,10,hash120,hash169,hash469,hash426,hash22,hash178,hash414,NA,NA,NA,NA,
77,4,coup1386,coup989,coup1218,coupMissing,10,hash461,hash457,hash484,hash487,hash177,NA,NA,NA,NA,NA,NA,
78,4,coup4843,coup1847,coup3897,coupMissing,10,hash444,hash475,hash183,hash153,hash162,NA,NA,NA,NA,NA,NA,
79,5,coup3347,coupMissing,coupMissing,coupMissing,10,hash366,hash451,hash98,hash75,hash233,hash71,NA,NA,NA,NA,NA,
80,5,coup1520,coupMissing,coupMissing,coupMissing,10,hash241,hash57,hash12,hash126,hash412,hash303,NA,NA,NA,NA,NA,
81,4,coup821,coup2846,coup3283,coupMissing,10,hash155,hash211,hash317,hash287,hash396,NA,NA,NA,NA,NA,NA,
82,6,coup1947,coupMissing,coupMissing,coupMissing,10,hash351,hash475,hash109,hash273,hash408,hash246,hash10,NA,NA,NA,NA,
83,8,coup2980,coupMissing,coupMissing,coupMissing,10,hash200,hash43,hash111,hash418,hash202,hash240,hash78,hash147,hash292,NA,NA,
84,4,coup2474,coupMissing,coupMissing,coupMissing,10,hash2,hash328,hash331,hash312,hash88,NA,NA,NA,NA,NA,NA,
85,5,coup296,coupMissing,coupMissing,coupMissing,10,hash336,hash252,hash127,hash207,hash179,hash110,NA,NA,NA,NA,NA,
86,5,coup4469,coup4778,coup174,coupMissing,10,hash78,hash208,hash411,hash200,hash93,hash489,NA,NA,NA,NA,NA,
87,5,coup4628,coupMissing,coupMissing,coupMissing,10,hash37,hash363,hash165,hash382,hash164,hash80,NA,NA,NA,NA,NA,
88,6,coup3276,coupMissing,coupMissing,coupMissing,10,hash40,hash358,hash433,hash66,hash237,hash327,hash245,NA,NA,NA,NA,
89,7,coup2315,coup4998,coup3076,coupMissing,10,hash27,hash302,hash235,hash213,hash22,hash202,hash113,hash368,NA,NA,NA,
90,5,coup1312,coup4957,coup3462,coupMissing,10,hash50,hash241,hash299,hash489,hash409,hash239,NA,NA,NA,NA,NA,
91,5,coup3464,coup1671,coup71,coupMissing,10,hash293,hash345,hash51,hash277,hash80,hash204,NA,NA,NA,NA,NA,
92,5,coup1319,coupMissing,coupMissing,coupMissing,10,hash417,hash195,hash66,hash135,hash15,hash347,NA,NA,NA,NA,NA,
93,3,coup1256,coupMissing,coupMissing,coupMissing,10,hash50,hash459,hash243,hash418,NA,NA,NA,NA,NA,NA,NA,
94,5,coup645,coup500,coup2108,coupMissing,10,hash33,hash433,hash179,hash202,hash10,hash15,NA,NA,NA,NA,NA,
95,4,coup1702,coupMissing,coupMissing,coupMissing,10,hash85,hash377,hash422,hash362,hash210,NA,NA,NA,NA,NA,NA,
96,7,coup4234,coupMissing,coupMissing,coupMissing,10,hash434,hash312,hash270,hash155,hash128,hash51,hash56,hash225,NA,NA,NA,
97,7,coup3830,coupMissing,coupMissing,coupMissing,10,hash204,hash181,hash231,hash77,hash376,hash496,hash450,hash355,NA,NA,NA,
98,6,coup2956,coupMissing,coupMissing,coupMissing,10,hash7,hash377,hash355,hash170,hash3,hash413,hash456,NA,NA,NA,NA,
99,6,coup4177,coup4542,coupMissing,coupMissing,10,hash69,hash195,hash81,hash361,hash426,hash373,hash186,NA,NA,NA,NA,
100,6,coup965,coupMissing,coupMissing,coupMissing,10,hash164,hash60,hash379,hash329,hash85,hash429,hash263,NA,NA,NA,NA,
101,6,coup348,coupMissing,coupMissing,coupMissing,10,hash9,hash313,hash153,hash66,hash451,hash430,hash221,NA,NA,NA,NA,
102,7,coup4998,coupMissing,coupMissing,coupMissing,10,hash22,hash305,hash271,hash182,hash60,hash281,hash27,hash43,NA,NA,NA,
103,4,coup2722,coupMissing,coupMissing,coupMissing,10,hash428,hash385,hash13,hash184,hash263,NA,NA,NA,NA,NA,NA,
104,5,coup1780,coup4384,coup3484,coupMissing,10,hash352,hash99,hash169,hash213,hash150,hash376,NA,NA,NA,NA,NA,
105,6,coup3197,coup1256,coup2454,coupMissing,10,hash243,hash154,hash487,hash50,hash297,hash168,hash331,NA,NA,NA,NA,
106,8,coup3213,coup2956,coup4923,coupMissing,10,hash413,hash24,hash228,hash75,hash22,hash7,hash97,hash107,hash395,NA,NA,
107,7,coup2305,coup4320,coup4911,coupMissing,10,hash51,hash227,hash306,hash192,hash456,hash75,hash129,hash394,NA,NA,NA,
108,7,coup2249,coupMissing,coupMissing,coupMissing,10,hash309,hash197,hash144,hash93,hash145,hash47,hash404,hash490,NA,NA,NA,
109,5,coup2837,coup2025,coup4044,coupMissing,10,hash12,hash140,hash319,hash289,hash395,hash267,NA,NA,NA,NA,NA,
110,5,coup1724,coupMissing,coupMissing,coupMissing,10,hash375,hash457,hash118,hash119,hash113,hash484,NA,NA,NA,NA,NA,
111,5,coup2179,coup4798,coup4133,coupMissing,10,hash319,hash454,hash264,hash106,hash91,hash489,NA,NA,NA,NA,NA,
112,5,coup570,coup191,coup3230,coupMissing,10,hash295,hash227,hash328,hash341,hash436,hash492,NA,NA,NA,NA,NA,
113,7,coup541,coupMissing,coupMissing,coupMissing,10,hash443,hash114,hash191,hash295,hash56,hash293,hash465,hash366,NA,NA,NA,
114,8,coup2830,coupMissing,coupMissing,coupMissing,10,hash265,hash165,hash424,hash327,hash315,hash94,hash263,hash156,hash22,NA,NA,
115,6,coup2454,coup357,coup215,coupMissing,10,hash168,hash199,hash435,hash243,hash99,hash89,hash366,NA,NA,NA,NA,
116,5,coup471,coupMissing,coupMissing,coupMissing,10,hash367,hash40,hash347,hash38,hash472,hash456,NA,NA,NA,NA,NA,
117,6,coup1776,coup4299,coup4370,coupMissing,10,hash218,hash385,hash358,hash152,hash255,hash400,hash151,NA,NA,NA,NA,
118,5,coup4335,coup4355,coupMissing,coupMissing,10,hash132,hash330,hash350,hash156,hash92,hash13,NA,NA,NA,NA,NA,
119,5,coup179,coupMissing,coupMissing,coupMissing,10,hash160,hash414,hash85,hash230,hash45,hash403,NA,NA,NA,NA,NA,
120,5,coup1336,coup1312,coup2327,coupMissing,10,hash299,hash97,hash169,hash415,hash153,hash50,NA,NA,NA,NA,NA,
121,5,coup3575,coupMissing,coupMissing,coupMissing,10,hash251,hash408,hash13,hash326,hash173,hash149,NA,NA,NA,NA,NA,
122,6,coup809,coupMissing,coupMissing,coupMissing,10,hash146,hash85,hash188,hash64,hash323,hash438,hash256,NA,NA,NA,NA,
123,4,coup551,coup4189,coupMissing,coupMissing,10,hash319,hash257,hash447,hash435,hash498,NA,NA,NA,NA,NA,NA,
124,6,coup4376,coup2305,coup3986,coupMissing,10,hash192,hash235,hash179,hash413,hash28,hash51,hash397,NA,NA,NA,NA,
125,5,coup191,coupMissing,coupMissing,coupMissing,10,hash492,hash192,hash295,hash63,hash284,hash432,NA,NA,NA,NA,NA,
126,7,coup3736,coupMissing,coupMissing,coupMissing,10,hash170,hash50,hash144,hash58,hash384,hash222,hash75,hash38,NA,NA,NA,
127,4,coup2863,coupMissing,coupMissing,coupMissing,10,hash145,hash420,hash107,hash348,hash489,NA,NA,NA,NA,NA,NA,
128,6,coup3393,coupMissing,coupMissing,coupMissing,10,hash239,hash318,hash133,hash337,hash274,hash70,hash405,NA,NA,NA,NA,
129,4,coup2772,coup813,coup4057,coupMissing,10,hash248,hash264,hash176,hash207,hash453,NA,NA,NA,NA,NA,NA,
130,5,coup592,coupMissing,coupMissing,coupMissing,10,hash313,hash393,hash348,hash20,hash55,hash421,NA,NA,NA,NA,NA,
131,4,coup1916,coupMissing,coupMissing,coupMissing,10,hash209,hash421,hash427,hash174,hash180,NA,NA,NA,NA,NA,NA,
132,5,coup3155,coupMissing,coupMissing,coupMissing,10,hash141,hash473,hash375,hash260,hash184,hash39,NA,NA,NA,NA,NA,
133,4,coup3151,coupMissing,coupMissing,coupMissing,10,hash207,hash457,hash434,hash289,hash375,NA,NA,NA,NA,NA,NA,
134,4,coup3462,coup108,coup4334,coupMissing,10,hash241,hash35,hash483,hash50,hash61,NA,NA,NA,NA,NA,NA,
135,4,coup120,coupMissing,coupMissing,coupMissing,10,hash63,hash40,hash202,hash77,hash431,NA,NA,NA,NA,NA,NA,
136,5,coup4895,coup805,coup3555,coupMissing,10,hash329,hash481,hash147,hash62,hash320,hash15,NA,NA,NA,NA,NA,
137,4,coup4044,coup1640,coup4058,coupMissing,10,hash267,hash176,hash350,hash85,hash12,NA,NA,NA,NA,NA,NA,
138,5,coup2440,coup4714,coup1386,coupMissing,10,hash487,hash222,hash461,hash20,hash473,hash235,NA,NA,NA,NA,NA,
139,7,coup1966,coup247,coup2440,coupMissing,10,hash235,hash427,hash427,hash469,hash244,hash67,hash487,hash409,NA,NA,NA,
140,6,coup2661,coup2544,coup4650,coupMissing,10,hash159,hash275,hash215,hash270,hash192,hash297,hash281,NA,NA,NA,NA,
141,5,coup4553,coup4287,coup1230,coupMissing,10,hash97,hash243,hash288,hash70,hash475,hash452,NA,NA,NA,NA,NA,
142,5,coup75,coup244,coup4900,coupMissing,10,hash392,hash122,hash318,hash25,hash349,hash251,NA,NA,NA,NA,NA,
143,5,coup1720,coup602,coup1954,coupMissing,10,hash31,hash400,hash405,hash176,hash342,hash110,NA,NA,NA,NA,NA,
144,5,coup2071,coup1447,coupMissing,coupMissing,10,hash30,hash271,hash205,hash184,hash64,hash450,NA,NA,NA,NA,NA,
145,5,coup2219,coup348,coupMissing,coupMissing,10,hash313,hash151,hash172,hash228,hash268,hash9,NA,NA,NA,NA,NA,
146,5,coup3460,coupMissing,coupMissing,coupMissing,10,hash421,hash7,hash28,hash21,hash187,hash120,NA,NA,NA,NA,NA,
147,6,coup610,coupMissing,coupMissing,coupMissing,10,hash405,hash97,hash92,hash493,hash486,hash111,hash418,NA,NA,NA,NA,
148,5,coup2070,coup519,coup4147,coupMissing,10,hash133,hash255,hash66,hash176,hash200,hash57,NA,NA,NA,NA,NA,
149,7,coup2262,coupMissing,coupMissing,coupMissing,10,hash209,hash126,hash88,hash181,hash23,hash332,hash22,hash117,NA,NA,NA,
150,6,coup4542,coup692,coup2477,coupMissing,10,hash81,hash220,hash96,hash433,hash69,hash302,hash463,NA,NA,NA,NA,
151,6,coup2743,coup1016,coup2932,coupMissing,10,hash192,hash455,hash160,hash407,hash69,hash143,hash427,NA,NA,NA,NA,
152,4,coup3207,coupMissing,coupMissing,coupMissing,10,hash122,hash281,hash476,hash248,hash392,NA,NA,NA,NA,NA,NA,
153,7,coup4357,coup471,coup1601,coupMissing,10,hash40,hash177,hash178,hash369,hash50,hash176,hash63,hash367,NA,NA,NA,
154,9,coup3561,coupMissing,coupMissing,coupMissing,10,hash49,hash5,hash18,hash191,hash492,hash79,hash356,hash232,hash387,hash415,NA,
155,4,coup2490,coup3666,coup2146,coupMissing,10,hash273,hash183,hash175,hash208,hash437,NA,NA,NA,NA,NA,NA,
156,6,coup901,coup2071,coup3155,coupMissing,10,hash184,hash368,hash163,hash319,hash91,hash141,hash30,NA,NA,NA,NA,
157,6,coup3283,coup1354,coup2515,coupMissing,10,hash317,hash155,hash246,hash74,hash301,hash415,hash323,NA,NA,NA,NA,
158,7,coup700,coup444,coup4101,coupMissing,10,hash370,hash370,hash179,hash137,hash15,hash141,hash336,hash495,NA,NA,NA,
159,6,coup1653,coupMissing,coupMissing,coupMissing,10,hash367,hash96,hash450,hash326,hash451,hash133,hash351,NA,NA,NA,NA,
160,4,coup3697,coupMissing,coupMissing,coupMissing,10,hash454,hash433,hash175,hash24,hash351,NA,NA,NA,NA,NA,NA,
161,6,coup2386,coupMissing,coupMissing,coupMissing,10,hash377,hash165,hash329,hash260,hash254,hash70,hash396,NA,NA,NA,NA,
162,5,coup2412,coupMissing,coupMissing,coupMissing,10,hash440,hash247,hash426,hash40,hash454,hash297,NA,NA,NA,NA,NA,
163,6,coup203,coupMissing,coupMissing,coupMissing,10,hash311,hash191,hash126,hash197,hash456,hash457,hash384,NA,NA,NA,NA,
164,5,coup788,coup1966,coup2569,coupMissing,10,hash244,hash49,hash495,hash342,hash323,hash235,NA,NA,NA,NA,NA,
165,5,coup4797,coupMissing,coupMissing,coupMissing,10,hash53,hash408,hash427,hash279,hash230,hash42,NA,NA,NA,NA,NA,
166,5,coup2970,coupMissing,coupMissing,coupMissing,10,hash456,hash52,hash430,hash336,hash423,hash307,NA,NA,NA,NA,NA,
167,6,coup2387,coupMissing,coupMissing,coupMissing,10,hash360,hash148,hash227,hash429,hash366,hash216,hash224,NA,NA,NA,NA,
168,6,coup108,coupMissing,coupMissing,coupMissing,10,hash35,hash151,hash241,hash101,hash166,hash66,hash474,NA,NA,NA,NA,
169,5,coup960,coup1702,coup2354,coupMissing,10,hash377,hash371,hash484,hash85,hash9,hash301,NA,NA,NA,NA,NA,
170,6,coup1553,coupMissing,coupMissing,coupMissing,10,hash286,hash413,hash264,hash212,hash4,hash336,hash148,NA,NA,NA,NA,
171,6,coup215,coup4565,coup1718,coupMissing,10,hash99,hash491,hash412,hash189,hash268,hash168,hash303,NA,NA,NA,NA,
172,6,coup2932,coup241,coup509,coupMissing,10,hash427,hash482,hash192,hash191,hash379,hash344,hash190,NA,NA,NA,NA,
173,6,coup3364,coup2434,coup1866,coupMissing,10,hash334,hash233,hash296,hash28,hash476,hash83,hash351,NA,NA,NA,NA,
174,6,coup2385,coupMissing,coupMissing,coupMissing,10,hash10,hash359,hash294,hash197,hash366,hash199,hash254,NA,NA,NA,NA,
175,5,coup2057,coupMissing,coupMissing,coupMissing,10,hash303,hash325,hash299,hash33,hash357,hash44,NA,NA,NA,NA,NA,
176,4,coup3193,coup4531,coupMissing,coupMissing,10,hash429,hash64,hash145,hash195,hash263,NA,NA,NA,NA,NA,NA,
177,5,coup3729,coupMissing,coupMissing,coupMissing,10,hash329,hash230,hash445,hash8,hash297,hash74,NA,NA,NA,NA,NA,
178,5,coup4045,coupMissing,coupMissing,coupMissing,10,hash235,hash135,hash437,hash63,hash62,hash193,NA,NA,NA,NA,NA,
179,5,coup1184,coup2296,coup2737,coupMissing,10,hash90,hash201,hash80,hash179,hash202,hash155,NA,NA,NA,NA,NA,
180,5,coup3858,coupMissing,coupMissing,coupMissing,10,hash426,hash168,hash214,hash379,hash323,hash102,NA,NA,NA,NA,NA,
181,4,coup3484,coupMissing,coupMissing,coupMissing,10,hash169,hash352,hash435,hash406,hash355,NA,NA,NA,NA,NA,NA,
182,4,coup3158,coupMissing,coupMissing,coupMissing,10,hash441,hash49,hash61,hash389,hash246,NA,NA,NA,NA,NA,NA,
183,5,coup2364,coupMissing,coupMissing,coupMissing,10,hash67,hash24,hash54,hash495,hash438,hash180,NA,NA,NA,NA,NA,
184,5,coup4688,coup1882,coup2874,coupMissing,10,hash130,hash408,hash176,hash76,hash289,hash25,NA,NA,NA,NA,NA,
185,5,coup3671,coup3394,coup3616,coupMissing,10,hash454,hash287,hash371,hash189,hash411,hash469,NA,NA,NA,NA,NA,
186,7,coup2658,coupMissing,coupMissing,coupMissing,10,hash169,hash197,hash124,hash270,hash316,hash248,hash405,hash149,NA,NA,NA,
187,4,coup2996,coup2437,coup2778,coupMissing,10,hash365,hash294,hash235,hash98,hash147,NA,NA,NA,NA,NA,NA,
188,5,coup3666,coupMissing,coupMissing,coupMissing,10,hash183,hash368,hash379,hash355,hash273,hash444,NA,NA,NA,NA,NA,
189,5,coup580,coup2623,coup965,coupMissing,10,hash60,hash86,hash266,hash389,hash154,hash164,NA,NA,NA,NA,NA,
190,6,coup3341,coup1727,coup288,coupMissing,10,hash132,hash359,hash58,hash301,hash260,hash75,hash192,NA,NA,NA,NA,
191,6,coup2025,coup4071,coup3151,coupMissing,10,hash289,hash207,hash145,hash331,hash126,hash359,hash12,NA,NA,NA,NA,
192,5,coup3742,coupMissing,coupMissing,coupMissing,10,hash292,hash275,hash409,hash44,hash167,hash87,NA,NA,NA,NA,NA,
193,4,coup247,coup1089,coupMissing,coupMissing,10,hash409,hash285,hash400,hash303,hash235,NA,NA,NA,NA,NA,NA,
194,6,coup3992,coupMissing,coupMissing,coupMissing,10,hash310,hash82,hash38,hash116,hash214,hash208,hash88,NA,NA,NA,NA,
195,7,coup3511,coupMissing,coupMissing,coupMissing,10,hash462,hash458,hash453,hash45,hash206,hash230,hash134,hash96,NA,NA,NA,
196,7,coup1792,coupMissing,coupMissing,coupMissing,10,hash289,hash357,hash231,hash119,hash407,hash136,hash59,hash91,NA,NA,NA,
197,5,coup1075,coupMissing,coupMissing,coupMissing,10,hash350,hash104,hash128,hash376,hash492,hash68,NA,NA,NA,NA,NA,
198,4,coup936,coup1047,coup3983,coupMissing,10,hash276,hash364,hash100,hash335,hash43,NA,NA,NA,NA,NA,NA,
199,5,coup1450,coup1476,coupMissing,coupMissing,10,hash232,hash197,hash443,hash92,hash7,hash487,NA,NA,NA,NA,NA,
200,5,coup1016,coupMissing,coupMissing,coupMissing,10,hash407,hash291,hash450,hash369,hash192,hash432,NA,NA,NA,NA,NA,
201,5,coup782,coupMissing,coupMissing,coupMissing,10,hash373,hash285,hash274,hash129,hash258,hash487,NA,NA,NA,NA,NA,
202,6,coup4780,coup3615,coup2338,coupMissing,10,hash160,hash150,hash410,hash86,hash333,hash272,hash303,NA,NA,NA,NA,
203,8,coup4288,coupMissing,coupMissing,coupMissing,10,hash246,hash233,hash97,hash290,hash497,hash495,hash441,hash439,hash290,NA,NA,
204,7,coup4858,coupMissing,coupMissing,coupMissing,10,hash205,hash497,hash162,hash178,hash19,hash382,hash371,hash472,NA,NA,NA,
