RDS
750,3,coupMissing,
30,5,coup867,coup3570,coup5659,coupMissing,10,hash875,hash547,hash833,hash707,hash71,hash675,NA,NA,NA,NA,NA,
31,5,coup3455,coup9809,coup1705,coupMissing,10,hash950,hash843,hash871,hash55,hash325,hash871,NA,NA,NA,NA,NA,
32,4,coup8061,coup1655,coupMissing,coupMissing,10,hash44,hash971,hash777,hash424,hash431,NA,NA,NA,NA,NA,NA,
33,6,coup3222,coup6365,coup5215,coupMissing,10,hash198,hash653,hash522,hash169,hash526,hash704,hash754,NA,NA,NA,NA,
34,6,coup3120,coupMissing,coupMissing,coupMissing,10,hash605,hash414,hash681,hash561,hash756,hash871,hash882,NA,NA,NA,NA,
35,4,coup5403,coup9099,coup9849,coupMissing,10,hash819,hash254,hash178,hash34,hash856,NA,NA,NA,NA,NA,NA,
36,8,coup3177,coup9365,coup3728,coupMissing,10,hash295,hash642,hash310,hash898,hash411,hash881,hash527,hash216,hash939,NA,NA,
37,4,coup5088,coupMissing,coupMissing,coupMissing,10,hash144,hash570,hash739,hash579,hash781,NA,NA,NA,NA,NA,NA,
38,4,coup6096,coup594,coup7681,coupMissing,10,hash115,hash146,hash641,hash263,hash179,NA,NA,NA,NA,NA,NA,
39,6,coup1437,coupMissing,coupMissing,coupMissing,10,hash634,hash944,hash203,hash327,hash989,hash858,hash126,NA,NA,NA,NA,
40,5,coup4277,coupMissing,coupMissing,coupMissing,10,hash330,hash164,hash93,hash559,hash719,hash409,NA,NA,NA,NA,NA,
41,5,coup8710,coupMissing,coupMissing,coupMissing,10,hash495,hash197,hash626,hash492,hash795,hash961,NA,NA,NA,NA,NA,
42,4,coup8032,coupMissing,coupMissing,coupMissing,10,hash407,hash615,hash37,hash732,hash63,NA,NA,NA,NA,NA,NA,
43,6,coup1599,coupMissing,coupMissing,coupMissing,10,hash442,hash719,hash43,hash156,hash918,hash614,hash557,NA,NA,NA,NA,
44,4,coup4067,coup5521,coup2928,coupMissing,10,hash387,hash857,hash635,hash599,hash533,NA,NA,NA,NA,NA,NA,
45,4,coup7289,coupMissing,coupMissing,coupMissing,10,hash517,hash101,hash437,hash690,hash329,NA,NA,NA,NA,NA,NA,
46,5,coup5369,coup7167,coup9536,coupMissing,10,hash80,hash119,hash741,hash540,hash350,hash788,NA,NA,NA,NA,NA,
47,6,coup4529,coupMissing,coupMissing,coupMissing,10,hash100,hash670,hash54,hash677,hash634,hash81,hash216,NA,NA,NA,NA,
48,5,coup41,coup5106,coup7948,coupMissing,10,hash39,hash437,hash442,hash161,hash323,hash715,NA,NA,NA,NA,NA,
49,5,coup7392,coup1636,coupMissing,coupMissing,10,hash230,hash847,hash309,hash971,hash769,hash813,NA,NA,NA,NA,NA,
50,6,coup3067,coup2448,coup2527,coupMissing,10,hash200,hash26,hash644,hash423,hash4,hash67,hash680,NA,NA,NA,NA,
51,7,coup8707,coupMissing,coupMissing,coupMissing,10,hash519,hash341,hash881,hash546,hash472,hash794,hash881,hash300,NA,NA,NA,
52,5,coup1871,coupMissing,coupMissing,coupMissing,10,hash853,hash227,hash370,hash698,hash727,hash370,NA,NA,NA,NA,NA,
53,5,coup8073,coupMissing,coupMissing,coupMissing,10,hash379,hash446,hash299,hash406,hash276,hash230,NA,NA,NA,NA,NA,
54,5,coup3404,coupMissing,coupMissing,coupMissing,10,hash55,hash939,hash762,hash329,hash675,hash424,NA,NA,NA,NA,NA,
55,5,coup426,coup7847,coup1958,coupMissing,10,hash681,hash373,hash42,hash311,hash347,hash605,NA,NA,NA,NA,NA,
56,7,coup855,coup6498,coup7229,coupMissing,10,hash569,hash232,hash920,hash883,hash122,hash203,hash41,hash649,NA,NA,NA,
57,4,coup1606,coup3222,coup7640,coupMissing,10,hash754,hash198,hash754,hash341,hash241,NA,NA,NA,NA,NA,NA,
58,5,coup8028,coup4251,coup422,coupMissing,10,hash957,hash471,hash698,hash507,hash750,hash668,NA,NA,NA,NA,NA,
59,5,coup6546,coup5976,coup7177,coupMissing,10,hash617,hash933,hash331,hash574,hash245,hash396,NA,NA,NA,NA,NA,
60,5,coup2098,coup4334,coup5471,coupMissing,10,hash735,hash242,hash177,hash504,hash666,hash152,NA,NA,NA,NA,NA,
61,7,coup6390,coupMissing,coupMissing,coupMissing,10,hash233,hash213,hash199,hash870,hash240,hash968,hash868,hash397,NA,NA,NA,
62,6,coup740,coup307,coup6843,coupMissing,10,hash426,hash550,hash816,hash354,hash818,hash131,hash51,NA,NA,NA,NA,
63,5,coup3570,coup4960,coup7435,coupMissing,10,hash675,hash42,hash308,hash556,hash356,hash875,NA,NA,NA,NA,NA,
64,5,coup8527,coup2533,coup4326,coupMissing,10,hash28,hash13,hash211,hash92,hash803,hash952,NA,NA,NA,NA,NA,
65,5,coup7380,coup9558,coup8375,coupMissing,10,hash517,hash360,hash92,hash795,hash163,hash639,NA,NA,NA,NA,NA,
66,5,coup6195,coupMissing,coupMissing,coupMissing,10,hash20,hash376,hash500,hash146,hash13,hash480,NA,NA,NA,NA,NA,
67,7,coup1124,coup4529,coup9637,coupMissing,10,hash670,hash188,hash161,hash100,hash509,hash50,hash261,hash871,NA,NA,NA,
68,6,coup8282,coup3734,coup8739,coupMissing,10,hash158,hash48,hash609,hash197,hash62,hash106,hash143,NA,NA,NA,NA,
69,6,coup8153,coup3763,coupMissing,coupMissing,10,hash908,hash682,hash17,hash67,hash862,hash2,hash877,NA,NA,NA,NA,
70,7,coup678,coup8657,coup3755,coupMissing,10,hash155,hash523,hash694,hash229,hash756,hash152,hash300,hash147,NA,NA,NA,
71,6,coup1184,coup2260,coup5922,coupMissing,10,hash453,hash429,hash191,hash516,hash372,hash718,hash55,NA,NA,NA,NA,
72,5,coup9350,coupMissing,coupMissing,coupMissing,10,hash917,hash846,hash516,hash120,hash861,hash110,NA,NA,NA,NA,NA,
73,4,coup2686,coupMissing,coupMissing,coupMissing,10,hash508,hash785,hash589,hash54,hash480,NA,NA,NA,NA,NA,NA,
74,5,coup7759,coup815,coup2317,coupMissing,10,hash176,hash410,hash290,hash272,hash230,hash106,NA,NA,NA,NA,NA,
75,6,coup4551,coup1567,coupMissing,coupMissing,10,hash423,hash765,hash472,hash217,hash446,hash633,hash114,NA,NA,NA,NA,
76,4,coup7940,coup9012,coup6290,coupMissing,10,hash493,hash985,hash460,hash119,hash547,NA,NA,NA,NA,NA,NA,
77,5,coup7656,coup8440,coup4481,coupMissing,10,hash921,hash5,hash904,hash178,hash149,hash253,NA,NA,NA,NA,NA,
78,5,coup9938,coupMissing,coupMissing,coupMissing,10,hash536,hash943,hash300,hash804,hash76,hash615,NA,NA,NA,NA,NA,
79,6,coup8485,coup926,coup4079,coupMissing,10,hash362,hash718,hash792,hash606,hash480,hash308,hash948,NA,NA,NA,NA,
80,6,coup2947,coupMissing,coupMissing,coupMissing,10,hash59,hash894,hash281,hash281,hash541,hash382,hash122,NA,NA,NA,NA,
81,6,coup2213,coup9647,coup5002,coupMissing,10,hash517,hash173,hash243,hash62,hash494,hash276,hash240,NA,NA,NA,NA,
82,6,coup743,coup5019,coup6663,coupMissing,10,hash327,hash17,hash71,hash246,hash611,hash35,hash814,NA,NA,NA,NA,
83,5,coup9185,coup7606,coup7684,coupMissing,10,hash239,hash25,hash462,hash78,hash41,hash989,NA,NA,NA,NA,NA,
84,5,coup9555,coup4838,coup9623,coupMissing,10,hash401,hash912,hash35,hash428,hash120,hash968,NA,NA,NA,NA,NA,
85,3,coup4740,coupMissing,coupMissing,coupMissing,10,hash484,hash565,hash913,hash675,NA,NA,NA,NA,NA,NA,NA,
86,4,coup9930,coupMissing,coupMissing,coupMissing,10,hash853,hash76,hash555,hash36,hash368,NA,NA,NA,NA,NA,NA,
87,4,coup5349,coupMissing,coupMissing,coupMissing,10,hash866,hash933,hash201,hash907,hash920,NA,NA,NA,NA,NA,NA,
88,4,coup6248,coup1750,coupMissing,coupMissing,10,hash148,hash910,hash755,hash629,hash850,NA,NA,NA,NA,NA,NA,
89,5,coup507,coupMissing,coupMissing,coupMissing,10,hash935,hash165,hash998,hash298,hash379,hash233,NA,NA,NA,NA,NA,
90,5,coup8333,coup9650,coup8032,coupMissing,10,hash63,hash407,hash958,hash478,hash167,hash522,NA,NA,NA,NA,NA,
91,5,coup1239,coup3691,coup3250,coupMissing,10,hash851,hash843,hash295,hash899,hash488,hash903,NA,NA,NA,NA,NA,
92,4,coup5921,coupMissing,coupMissing,coupMissing,10,hash523,hash12,hash748,hash489,hash735,NA,NA,NA,NA,NA,NA,
93,6,coup1969,coupMissing,coupMissing,coupMissing,10,hash464,hash935,hash972,hash698,hash756,hash420,hash890,NA,NA,NA,NA,
94,5,coup5290,coup6494,coup4662,coupMissing,10,hash441,hash588,hash17,hash563,hash177,hash923,NA,NA,NA,NA,NA,
95,8,coup6805,coupMissing,coupMissing,coupMissing,10,hash944,hash101,hash739,hash533,hash66,hash381,hash849,hash390,hash447,NA,NA,
96,6,coup3755,coup7235,coup8707,coupMissing,10,hash300,hash356,hash806,hash519,hash155,hash322,hash66,NA,NA,NA,NA,
97,5,coup6563,coupMissing,coupMissing,coupMissing,10,hash814,hash846,hash859,hash859,hash360,hash469,NA,NA,NA,NA,NA,
98,4,coup9432,coup4636,coup7243,coupMissing,10,hash634,hash785,hash208,hash651,hash216,NA,NA,NA,NA,NA,NA,
99,5,coup2413,coup1396,coup2573,coupMissing,10,hash351,hash235,hash902,hash648,hash285,hash685,NA,NA,NA,NA,NA,
100,4,coup7435,coupMissing,coupMissing,coupMissing,10,hash308,hash59,hash675,hash286,hash379,NA,NA,NA,NA,NA,NA,
101,7,coup9650,coupMissing,coupMissing,coupMissing,10,hash478,hash420,hash382,hash605,hash917,hash78,hash977,hash63,NA,NA,NA,
102,6,coup9536,coup1193,coup4834,coupMissing,10,hash350,hash855,hash393,hash313,hash80,hash817,hash890,NA,NA,NA,NA,
103,6,coup815,coup4022,coupMissing,coupMissing,10,hash272,hash841,hash176,hash182,hash551,hash139,hash116,NA,NA,NA,NA,
104,4,coup9323,coupMissing,coupMissing,coupMissing,10,hash859,hash772,hash484,hash224,hash327,NA,NA,NA,NA,NA,NA,
105,5,coup8588,coup5953,coup9429,coupMissing,10,hash971,hash804,hash682,hash12,hash460,hash236,NA,NA,NA,NA,NA,
106,6,coup7243,coup683,coup4453,coupMissing,10,hash216,hash142,hash696,hash931,hash634,hash157,hash820,NA,NA,NA,NA,
107,6,coup6412,coupMissing,coupMissing,coupMissing,10,hash871,hash605,hash990,hash701,hash847,hash400,hash950,NA,NA,NA,NA,
108,5,coup7989,coupMissing,coupMissing,coupMissing,10,hash300,hash996,hash728,hash191,hash131,hash425,NA,NA,NA,NA,NA,
109,5,coup1194,coupMissing,coupMissing,coupMissing,10,hash262,hash73,hash897,hash266,hash240,hash40,NA,NA,NA,NA,NA,
110,5,coup8376,coup2788,coupMissing,coupMissing,10,hash189,hash95,hash556,hash914,hash31,hash283,NA,NA,NA,NA,NA,
111,4,coup3320,coup9966,coup4164,coupMissing,10,hash402,hash961,hash690,hash65,hash169,NA,NA,NA,NA,NA,NA,
112,6,coup6707,coup6390,coup8959,coupMissing,10,hash240,hash415,hash311,hash233,hash507,hash823,hash808,NA,NA,NA,NA,
113,7,coup4842,coup8540,coup2818,coupMissing,10,hash516,hash990,hash344,hash215,hash772,hash525,hash318,hash751,NA,NA,NA,
114,5,coup889,coup7938,coup8740,coupMissing,10,hash699,hash936,hash589,hash225,hash452,hash456,NA,NA,NA,NA,NA,
115,5,coup9623,coupMissing,coupMissing,coupMissing,10,hash120,hash252,hash401,hash362,hash509,hash519,NA,NA,NA,NA,NA,
116,7,coup9284,coup7531,coup9594,coupMissing,10,hash525,hash993,hash930,hash24,hash35,hash472,hash340,hash362,NA,NA,NA,
117,5,coup5755,coup5085,coup653,coupMissing,10,hash899,hash323,hash757,hash793,hash509,hash605,NA,NA,NA,NA,NA,
118,5,coup4523,coupMissing,coupMissing,coupMissing,10,hash421,hash123,hash169,hash924,hash871,hash648,NA,NA,NA,NA,NA,
119,4,coup8361,coup3208,coup5958,coupMissing,10,hash445,hash574,hash57,hash753,hash903,NA,NA,NA,NA,NA,NA,
120,4,coup5821,coup5288,coup3067,coupMissing,10,hash680,hash212,hash659,hash200,hash884,NA,NA,NA,NA,NA,NA,
121,4,coup9297,coup6799,coup8485,coupMissing,10,hash606,hash241,hash289,hash323,hash362,NA,NA,NA,NA,NA,NA,
122,4,coup8813,coupMissing,coupMissing,coupMissing,10,hash847,hash117,hash175,hash859,hash915,NA,NA,NA,NA,NA,NA,
123,5,coup9071,coupMissing,coupMissing,coupMissing,10,hash652,hash763,hash349,hash608,hash89,hash264,NA,NA,NA,NA,NA,
124,4,coup6068,coup6805,coup3633,coupMissing,10,hash849,hash944,hash286,hash264,hash66,NA,NA,NA,NA,NA,NA,
125,6,coup4207,coup9803,coupMissing,coupMissing,10,hash37,hash520,hash163,hash496,hash722,hash530,hash734,NA,NA,NA,NA,
126,4,coup7874,coupMissing,coupMissing,coupMissing,10,hash884,hash753,hash54,hash135,hash252,NA,NA,NA,NA,NA,NA,
127,5,coup4765,coup4951,coup4217,coupMissing,10,hash855,hash266,hash211,hash633,hash645,hash49,NA,NA,NA,NA,NA,
128,3,coup3983,coupMissing,coupMissing,coupMissing,10,hash993,hash520,hash583,hash666,NA,NA,NA,NA,NA,NA,NA,
129,5,coup7196,coupMissing,coupMissing,coupMissing,10,hash202,hash338,hash411,hash860,hash752,hash370,NA,NA,NA,NA,NA,
130,5,coup6651,coup8403,coup9045,coupMissing,10,hash276,hash249,hash533,hash860,hash653,hash788,NA,NA,NA,NA,NA,
131,5,coup6175,coup4912,coup1073,coupMissing,10,hash833,hash94,hash249,hash190,hash850,hash815,NA,NA,NA,NA,NA,
132,4,coup4702,coupMissing,coupMissing,coupMissing,10,hash923,hash133,hash600,hash63,hash117,NA,NA,NA,NA,NA,NA,
133,4,coup4117,coupMissing,coupMissing,coupMissing,10,hash305,hash512,hash677,hash398,hash436,NA,NA,NA,NA,NA,NA,
134,7,coup5806,coup92,coup2594,coupMissing,10,hash458,hash49,hash887,hash442,hash927,hash998,hash400,hash740,NA,NA,NA,
135,5,coup4481,coupMissing,coupMissing,coupMissing,10,hash178,hash166,hash948,hash609,hash527,hash921,NA,NA,NA,NA,NA,
136,4,coup7782,coupMissing,coupMissing,coupMissing,10,hash120,hash763,hash724,hash719,hash872,NA,NA,NA,NA,NA,NA,
137,5,coup7617,coupMissing,coupMissing,coupMissing,10,hash195,hash504,hash467,hash632,hash895,hash111,NA,NA,NA,NA,NA,
138,4,coup750,coup4894,coup2603,coupMissing,10,hash400,hash851,hash433,hash554,hash377,NA,NA,NA,NA,NA,NA,
139,5,coup2342,coupMissing,coupMissing,coupMissing,10,hash368,hash638,hash393,hash901,hash750,hash407,NA,NA,NA,NA,NA,
140,4,coup4838,coup7469,coup444,coupMissing,10,hash912,hash415,hash401,hash184,hash373,NA,NA,NA,NA,NA,NA,
141,5,coup9040,coup4568,coup7682,coupMissing,10,hash829,hash964,hash628,hash424,hash456,hash367,NA,NA,NA,NA,NA,
142,5,coup2818,coup8758,coup8870,coupMissing,10,hash215,hash303,hash736,hash516,hash503,hash993,NA,NA,NA,NA,NA,
143,6,coup8770,coup7369,coupMissing,coupMissing,10,hash541,hash324,hash793,hash581,hash65,hash396,hash771,NA,NA,NA,NA,
144,6,coup5478,coup557,coup4913,coupMissing,10,hash47,hash719,hash311,hash920,hash131,hash915,hash373,NA,NA,NA,NA,
145,6,coup4787,coupMissing,coupMissing,coupMissing,10,hash20,hash198,hash241,hash154,hash783,hash667,hash901,NA,NA,NA,NA,
146,4,coup4251,coup2796,coup5034,coupMissing,10,hash698,hash370,hash957,hash285,hash141,NA,NA,NA,NA,NA,NA,
147,6,coup653,coup7502,coup1124,coupMissing,10,hash509,hash656,hash899,hash856,hash831,hash670,hash433,NA,NA,NA,NA,
148,5,coup7649,coupMissing,coupMissing,coupMissing,10,hash490,hash763,hash183,hash759,hash986,hash891,NA,NA,NA,NA,NA,
149,6,coup3179,coup6175,coup9213,coupMissing,10,hash190,hash150,hash443,hash523,hash833,hash896,hash431,NA,NA,NA,NA,
150,5,coup3756,coup3182,coup5195,coupMissing,10,hash771,hash542,hash242,hash68,hash632,hash663,NA,NA,NA,NA,NA,
151,4,coup2763,coupMissing,coupMissing,coupMissing,10,hash515,hash319,hash549,hash446,hash886,NA,NA,NA,NA,NA,NA,
152,6,coup2139,coupMissing,coupMissing,coupMissing,10,hash363,hash705,hash519,hash832,hash28,hash728,hash464,NA,NA,NA,NA,
153,6,coup4022,coupMissing,coupMissing,coupMissing,10,hash116,hash821,hash327,hash562,hash417,hash600,hash272,NA,NA,NA,NA,
154,6,coup2095,coupMissing,coupMissing,coupMissing,10,hash747,hash101,hash165,hash181,hash893,hash763,hash904,NA,NA,NA,NA,
155,5,coup6740,coup1363,coupMissing,coupMissing,10,hash263,hash442,hash210,hash971,hash149,hash560,NA,NA,NA,NA,NA,
156,6,coup7042,coup320,coup3483,coupMissing,10,hash731,hash440,hash795,hash664,hash767,hash319,hash429,NA,NA,NA,NA,
157,5,coup3678,coupMissing,coupMissing,coupMissing,10,hash237,hash798,hash681,hash417,hash915,hash692,NA,NA,NA,NA,NA,
158,6,coup2527,coupMissing,coupMissing,coupMissing,10,hash4,hash436,hash936,hash232,hash697,hash200,hash915,NA,NA,NA,NA,
159,6,coup8397,coupMissing,coupMissing,coupMissing,10,hash177,hash116,hash304,hash977,hash367,hash145,hash947,NA,NA,NA,NA,
160,6,coup3250,coupMissing,coupMissing,coupMissing,10,hash899,hash851,hash39,hash272,hash736,hash162,hash894,NA,NA,NA,NA,
161,4,coup2311,coupMissing,coupMissing,coupMissing,10,hash130,hash376,hash238,hash162,hash85,NA,NA,NA,NA,NA,NA,
162,4,coup6753,coupMissing,coupMissing,coupMissing,10,hash365,hash146,hash36,hash413,hash725,NA,NA,NA,NA,NA,NA,
163,7,coup1958,coupMissing,coupMissing,coupMissing,10,hash311,hash473,hash237,hash547,hash589,hash86,hash681,hash123,NA,NA,NA,
164,4,coup6792,coup6510,coup3195,coupMissing,10,hash412,hash407,hash112,hash122,hash594,NA,NA,NA,NA,NA,NA,
165,4,coup2092,coup5728,coup4967,coupMissing,10,hash4,hash172,hash826,hash657,hash268,NA,NA,NA,NA,NA,NA,
166,5,coup1429,coupMissing,coupMissing,coupMissing,10,hash773,hash338,hash502,hash900,hash875,hash369,NA,NA,NA,NA,NA,
167,4,coup8714,coupMissing,coupMissing,coupMissing,10,hash619,hash481,hash112,hash557,hash384,NA,NA,NA,NA,NA,NA,
168,5,coup7334,coupMissing,coupMissing,coupMissing,10,hash642,hash526,hash373,hash387,hash972,hash850,NA,NA,NA,NA,NA,
169,6,coup2414,coup9607,coup3793,coupMissing,10,hash703,hash468,hash720,hash232,hash868,hash336,hash881,NA,NA,NA,NA,
170,6,coup9045,coup5369,coup1619,coupMissing,10,hash788,hash276,hash820,hash80,hash661,hash823,hash56,NA,NA,NA,NA,
171,4,coup392,coupMissing,coupMissing,coupMissing,10,hash763,hash188,hash784,hash328,hash191,NA,NA,NA,NA,NA,NA,
172,6,coup7469,coupMissing,coupMissing,coupMissing,10,hash415,hash912,hash4,hash210,hash810,hash235,hash824,NA,NA,NA,NA,
173,5,coup7504,coupMissing,coupMissing,coupMissing,10,hash517,hash641,hash106,hash443,hash550,hash95,NA,NA,NA,NA,NA,
174,4,coup1363,coupMissing,coupMissing,coupMissing,10,hash442,hash263,hash0,hash653,hash9,NA,NA,NA,NA,NA,NA,
175,5,coup774,coup9035,coup3013,coupMissing,10,hash390,hash244,hash885,hash753,hash905,hash370,NA,NA,NA,NA,NA,
176,5,coup2136,coup2762,coupMissing,coupMissing,10,hash581,hash387,hash235,hash347,hash923,hash541,NA,NA,NA,NA,NA,
177,6,coup658,coupMissing,coupMissing,coupMissing,10,hash337,hash145,hash445,hash547,hash730,hash467,hash950,NA,NA,NA,NA,
178,5,coup7254,coupMissing,coupMissing,coupMissing,10,hash994,hash674,hash388,hash752,hash868,hash85,NA,NA,NA,NA,NA,
179,5,coup2969,coup3877,coup8560,coupMissing,10,hash661,hash814,hash331,hash682,hash848,hash915,NA,NA,NA,NA,NA,
180,4,coup8440,coup6740,coup8444,coupMissing,10,hash149,hash263,hash719,hash921,hash468,NA,NA,NA,NA,NA,NA,
181,5,coup9735,coupMissing,coupMissing,coupMissing,10,hash380,hash480,hash396,hash185,hash515,hash302,NA,NA,NA,NA,NA,
182,4,coup1881,coupMissing,coupMissing,coupMissing,10,hash129,hash502,hash985,hash692,hash264,NA,NA,NA,NA,NA,NA,
183,6,coup3013,coupMissing,coupMissing,coupMissing,10,hash244,hash378,hash657,hash264,hash390,hash663,hash610,NA,NA,NA,NA,
184,4,coup9772,coupMissing,coupMissing,coupMissing,10,hash971,hash846,hash44,hash97,hash264,NA,NA,NA,NA,NA,NA,
185,6,coup4834,coupMissing,coupMissing,coupMissing,10,hash393,hash634,hash500,hash350,hash813,hash593,hash780,NA,NA,NA,NA,
186,5,coup7588,coup1194,coupMissing,coupMissing,10,hash897,hash504,hash523,hash262,hash935,hash530,NA,NA,NA,NA,NA,
187,4,coup1619,coup9126,coupMissing,coupMissing,10,hash820,hash440,hash305,hash107,hash788,NA,NA,NA,NA,NA,NA,
188,5,coup5097,coup6236,coup5088,coupMissing,10,hash739,hash144,hash86,hash923,hash342,hash207,NA,NA,NA,NA,NA,
189,5,coup95,coup3320,coup6143,coupMissing,10,hash961,hash402,hash833,hash461,hash109,hash881,NA,NA,NA,NA,NA,
190,5,coup4667,coup1606,coupMissing,coupMissing,10,hash341,hash950,hash403,hash754,hash556,hash784,NA,NA,NA,NA,NA,
191,3,coup5521,coupMissing,coupMissing,coupMissing,10,hash857,hash387,hash82,hash981,NA,NA,NA,NA,NA,NA,NA,
192,3,coup4951,coup4551,coup8552,coupMissing,10,hash633,hash423,hash112,hash855,NA,NA,NA,NA,NA,NA,NA,
193,6,coup4708,coup3268,coup5773,coupMissing,10,hash372,hash78,hash46,hash616,hash504,hash713,hash999,NA,NA,NA,NA,
194,5,coup9937,coupMissing,coupMissing,coupMissing,10,hash732,hash959,hash188,hash898,hash258,hash48,NA,NA,NA,NA,NA,
195,6,coup2187,coup7170,coup1429,coupMissing,10,hash875,hash383,hash990,hash452,hash773,hash567,hash690,NA,NA,NA,NA,
196,6,coup2565,coup3503,coup1338,coupMissing,10,hash831,hash383,hash369,hash56,hash465,hash458,hash927,NA,NA,NA,NA,
197,6,coup9205,coupMissing,coupMissing,coupMissing,10,hash547,hash865,hash114,hash877,hash790,hash964,hash551,NA,NA,NA,NA,
198,4,coup6129,coup3179,coup101,coupMissing,10,hash443,hash62,hash428,hash190,hash511,NA,NA,NA,NA,NA,NA,
199,4,coup6626,coupMissing,coupMissing,coupMissing,10,hash70,hash212,hash647,hash905,hash349,NA,NA,NA,NA,NA,NA,
200,7,coup508,coupMissing,coupMissing,coupMissing,10,hash314,hash86,hash887,hash150,hash568,hash502,hash249,hash552,NA,NA,NA,
201,4,coup8820,coup9154,coupMissing,coupMissing,10,hash638,hash297,hash763,hash34,hash109,NA,NA,NA,NA,NA,NA,
202,6,coup929,coupMissing,coupMissing,coupMissing,10,hash408,hash209,hash929,hash691,hash83,hash781,hash315,NA,NA,NA,NA,
203,5,coup6532,coup1758,coup7874,coupMissing,10,hash135,hash353,hash93,hash767,hash771,hash884,NA,NA,NA,NA,NA,
204,4,coup6251,coup8680,coup2657,coupMissing,10,hash905,hash349,hash62,hash299,hash840,NA,NA,NA,NA,NA,NA,
205,5,coup7579,coupMissing,coupMissing,coupMissing,10,hash630,hash161,hash733,hash167,hash280,hash523,NA,NA,NA,NA,NA,
