RDS
750,3,coupMissing,
21,6,coup3256,coup3660,coup319,coupMissing,9,hash130556,hash217528,hash155872,hash101664,hash43923,hash224516,hash229990,NA,NA,NA,
22,5,coup1453,coup4943,coup2572,coupMissing,9,hash194701,hash230262,hash19658,hash89128,hash140400,hash66090,NA,NA,NA,NA,
23,4,coup801,coup2799,coup4273,coupMissing,9,hash174245,hash36670,hash212914,hash119816,hash198257,NA,NA,NA,NA,NA,
24,6,coup3580,coup1131,coup3427,coupMissing,9,hash194872,hash213092,hash171188,hash254364,hash76066,hash24353,hash180492,NA,NA,NA,
25,5,coup476,coup1039,coup4610,coupMissing,9,hash149741,hash178152,hash41684,hash253841,hash167420,hash114480,NA,NA,NA,NA,
26,4,coup1056,coupMissing,coupMissing,coupMissing,9,hash145328,hash84800,hash174894,hash62382,hash81347,NA,NA,NA,NA,NA,
27,5,coup1707,coupMissing,coupMissing,coupMissing,9,hash219281,hash218499,hash85233,hash58550,hash112211,hash250963,NA,NA,NA,NA,
28,5,coup3910,coupMissing,coupMissing,coupMissing,9,hash127208,hash248800,hash233654,hash224258,hash68389,hash196133,NA,NA,NA,NA,
29,4,coup23,coup2834,coup4585,coupMissing,9,hash69724,hash136352,hash114731,hash54501,hash19658,NA,NA,NA,NA,NA,
30,4,coup4820,coup4344,coup3238,coupMissing,9,hash144333,hash116720,hash18929,hash194817,hash249698,NA,NA,NA,NA,NA,
31,6,coup1120,coupMissing,coupMissing,coupMissing,9,hash79909,hash65054,hash58557,hash226445,hash223492,hash107704,hash60141,NA,NA,NA,
32,6,coup3934,coup367,coup3487,coupMissing,9,hash46718,hash211903,hash194062,hash222459,hash143251,hash169919,hash144294,NA,NA,NA,
33,6,coup4272,coupMissing,coupMissing,coupMissing,9,hash41413,hash133926,hash142842,hash205487,hash187251,hash118018,hash57317,NA,NA,NA,
34,5,coup1039,coupMissing,coupMissing,coupMissing,9,hash167420,hash149741,hash228835,hash26017,hash35903,hash188508,NA,NA,NA,NA,
35,5,coup1844,coup3167,coup4816,coupMissing,9,hash171532,hash234852,hash237095,hash33278,hash66658,hash68416,NA,NA,NA,NA,
36,5,coup3703,coup2835,coup4615,coupMissing,9,hash245249,hash223595,hash76661,hash235199,hash38500,hash45984,NA,NA,NA,NA,
37,4,coup2460,coup2896,coup3422,coupMissing,9,hash179436,hash142722,hash28395,hash248813,hash18232,NA,NA,NA,NA,NA,
38,5,coup4571,coup1102,coup3038,coupMissing,9,hash232329,hash175908,hash98459,hash63578,hash210288,hash237730,NA,NA,NA,NA,
39,5,coup3284,coup2717,coup1419,coupMissing,9,hash73536,hash51047,hash154204,hash108072,hash212598,hash71983,NA,NA,NA,NA,
40,5,coup2819,coup2150,coup1922,coupMissing,9,hash100180,hash52107,hash205704,hash162666,hash243085,hash158344,NA,NA,NA,NA,
41,7,coup4943,coup4402,coup4090,coupMissing,9,hash89128,hash98695,hash85129,hash127643,hash96930,hash29068,hash194701,hash152629,NA,NA,
42,5,coup3337,coup3974,coup2945,coupMissing,9,hash23812,hash87930,hash187102,hash163866,hash151534,hash46425,NA,NA,NA,NA,
43,5,coup319,coupMissing,coupMissing,coupMissing,9,hash43923,hash243814,hash113912,hash157858,hash130556,hash87178,NA,NA,NA,NA,
44,5,coup1414,coup732,coupMissing,coupMissing,9,hash182507,hash88980,hash226991,hash121865,hash183711,hash151681,NA,NA,NA,NA,
45,5,coup380,coupMissing,coupMissing,coupMissing,9,hash43009,hash251435,hash230095,hash37567,hash177059,hash180378,NA,NA,NA,NA,
46,5,coup4619,coupMissing,coupMissing,coupMissing,9,hash54627,hash250119,hash7484,hash123568,hash142857,hash3590,NA,NA,NA,NA,
47,8,coup737,coupMissing,coupMissing,coupMissing,9,hash121562,hash52918,hash248800,hash206014,hash53186,hash62505,hash62382,hash247978,hash95718,NA,
48,6,coup3468,coupMissing,coupMissing,coupMissing,9,hash150990,hash144733,hash59011,hash99436,hash211971,hash1278,hash68103,NA,NA,NA,
49,5,coup365,coupMissing,coupMissing,coupMissing,9,hash234655,hash178843,hash25547,hash233188,hash105422,hash98490,NA,NA,NA,NA,
50,5,coup3770,coup2104,coup4965,coupMissing,9,hash187401,hash29882,hash172815,hash234019,hash246981,hash151534,NA,NA,NA,NA,
51,5,coup612,coup166,coup2379,coupMissing,9,hash96731,hash248473,hash186023,hash243726,hash50650,hash41469,NA,NA,NA,NA,
52,6,coup3058,coupMissing,coupMissing,coupMissing,9,hash24421,hash19221,hash125550,hash55791,hash98703,hash248422,hash212598,NA,NA,NA,
53,5,coup4001,coup2577,coup4864,coupMissing,9,hash2155,hash185397,hash178789,hash45472,hash187465,hash225581,NA,NA,NA,NA,
54,5,coup2913,coup322,coup3408,coupMissing,9,hash249330,hash136087,hash1345,hash155024,hash240156,hash133518,NA,NA,NA,NA,
55,5,coup2533,coup2806,coupMissing,coupMissing,9,hash252454,hash163748,hash121016,hash125522,hash154157,hash82400,NA,NA,NA,NA,
56,5,coup4059,coup1531,coup4215,coupMissing,9,hash240522,hash128968,hash243213,hash203748,hash134445,hash4688,NA,NA,NA,NA,
57,5,coup343,coupMissing,coupMissing,coupMissing,9,hash87124,hash128616,hash70011,hash194221,hash193916,hash66090,NA,NA,NA,NA,
58,5,coup30,coup956,coup3256,coupMissing,9,hash224516,hash89053,hash104883,hash130556,hash211983,hash61909,NA,NA,NA,NA,
59,5,coup4300,coup3499,coup1968,coupMissing,9,hash43585,hash31577,hash148528,hash238148,hash172327,hash190338,NA,NA,NA,NA,
60,4,coup4804,coupMissing,coupMissing,coupMissing,9,hash113477,hash214275,hash188960,hash214488,hash29217,NA,NA,NA,NA,NA,
61,5,coup2834,coup2085,coup4092,coupMissing,9,hash136352,hash143683,hash123577,hash69724,hash149355,hash212955,NA,NA,NA,NA,
62,7,coup3737,coup321,coup2141,coupMissing,9,hash37284,hash214275,hash26574,hash160538,hash163866,hash155050,hash60095,hash121132,NA,NA,
63,6,coup1271,coupMissing,coupMissing,coupMissing,9,hash50639,hash255665,hash192459,hash124398,hash216320,hash57153,hash150605,NA,NA,NA,
64,4,coup3670,coup1889,coupMissing,coupMissing,9,hash190174,hash31181,hash156479,hash213761,hash248813,NA,NA,NA,NA,NA,
65,4,coup3112,coupMissing,coupMissing,coupMissing,9,hash233153,hash41511,hash167418,hash149522,hash238418,NA,NA,NA,NA,NA,
66,5,coup337,coup1915,coup3286,coupMissing,9,hash95995,hash214671,hash202162,hash253577,hash175572,hash4331,NA,NA,NA,NA,
67,7,coup4894,coup2557,coup101,coupMissing,9,hash142435,hash32085,hash124271,hash110936,hash117547,hash652,hash166145,hash108710,NA,NA,
68,4,coup1160,coupMissing,coupMissing,coupMissing,9,hash92331,hash248785,hash155506,hash115796,hash186235,NA,NA,NA,NA,NA,
69,5,coup2205,coupMissing,coupMissing,coupMissing,9,hash14435,hash134634,hash54387,hash226243,hash207072,hash102984,NA,NA,NA,NA,
70,6,coup2873,coupMissing,coupMissing,coupMissing,9,hash230158,hash90732,hash236656,hash131838,hash151165,hash107631,hash141592,NA,NA,NA,
71,5,coup854,coup1662,coup1366,coupMissing,9,hash121871,hash229118,hash69626,hash192459,hash83645,hash67368,NA,NA,NA,NA,
72,4,coup4615,coup3866,coupMissing,coupMissing,9,hash38500,hash245249,hash89241,hash69705,hash99559,NA,NA,NA,NA,NA,
73,4,coup4840,coupMissing,coupMissing,coupMissing,9,hash124427,hash235459,hash202646,hash113605,hash91281,NA,NA,NA,NA,NA,
74,5,coup862,coupMissing,coupMissing,coupMissing,9,hash153158,hash42832,hash142861,hash65836,hash248732,hash89878,NA,NA,NA,NA,
75,5,coup2049,coup4469,coup3683,coupMissing,9,hash174848,hash178147,hash193327,hash4493,hash17349,hash146276,NA,NA,NA,NA,
76,7,coup3974,coupMissing,coupMissing,coupMissing,9,hash46425,hash217253,hash183130,hash23812,hash249674,hash166096,hash192715,hash167902,NA,NA,
77,6,coup3436,coupMissing,coupMissing,coupMissing,9,hash83572,hash207623,hash18478,hash188847,hash154709,hash73465,hash228540,NA,NA,NA,
78,6,coup241,coup1263,coup4599,coupMissing,9,hash172313,hash195123,hash151246,hash143336,hash94462,hash27730,hash37887,NA,NA,NA,
79,4,coup4831,coupMissing,coupMissing,coupMissing,9,hash79733,hash226080,hash127299,hash251666,hash183231,NA,NA,NA,NA,NA,
80,5,coup3822,coup1089,coup946,coupMissing,9,hash115579,hash19864,hash26454,hash135043,hash253480,hash25176,NA,NA,NA,NA,
81,6,coup4746,coup4168,coup4840,coupMissing,9,hash235459,hash211895,hash95275,hash66090,hash112728,hash208535,hash124427,NA,NA,NA,
82,6,coup1378,coupMissing,coupMissing,coupMissing,9,hash55660,hash207623,hash178385,hash153395,hash203064,hash184449,hash79224,NA,NA,NA,
83,7,coup1950,coupMissing,coupMissing,coupMissing,9,hash97957,hash229118,hash49205,hash199219,hash98495,hash224894,hash33983,hash128965,NA,NA,
84,5,coup899,coup4605,coupMissing,coupMissing,9,hash158461,hash65080,hash19658,hash132623,hash199972,hash209440,NA,NA,NA,NA,
85,5,coup3446,coup1950,coup854,coupMissing,9,hash229118,hash90178,hash227799,hash225503,hash121871,hash97957,NA,NA,NA,NA,
86,5,coup2151,coupMissing,coupMissing,coupMissing,9,hash152533,hash167361,hash172176,hash123423,hash39127,hash58550,NA,NA,NA,NA,
87,5,coup4068,coup1999,coup4306,coupMissing,9,hash84215,hash242646,hash88646,hash37567,hash178201,hash13643,NA,NA,NA,NA,
88,4,coup1248,coup351,coup4699,coupMissing,9,hash235378,hash123229,hash116720,hash36420,hash113652,NA,NA,NA,NA,NA,
89,4,coup3352,coupMissing,coupMissing,coupMissing,9,hash179743,hash161701,hash243586,hash22071,hash176695,NA,NA,NA,NA,NA,
90,6,coup1835,coupMissing,coupMissing,coupMissing,9,hash130510,hash51047,hash212258,hash69324,hash231924,hash69220,hash58190,NA,NA,NA,
91,4,coup4955,coupMissing,coupMissing,coupMissing,9,hash146975,hash90053,hash234995,hash252941,hash153488,NA,NA,NA,NA,NA,
92,6,coup3820,coup342,coup4734,coupMissing,9,hash36560,hash203879,hash246363,hash3738,hash130695,hash240505,hash2240,NA,NA,NA,
93,5,coup3677,coupMissing,coupMissing,coupMissing,9,hash143634,hash203598,hash94950,hash7484,hash89557,hash195649,NA,NA,NA,NA,
94,6,coup3878,coupMissing,coupMissing,coupMissing,9,hash3633,hash180791,hash87930,hash33381,hash218692,hash233284,hash196378,NA,NA,NA,
95,7,coup3689,coupMissing,coupMissing,coupMissing,9,hash41776,hash194708,hash226634,hash235543,hash96542,hash220658,hash63419,hash41257,NA,NA,
96,6,coup934,coup3349,coupMissing,coupMissing,9,hash188771,hash72101,hash253472,hash53707,hash189226,hash13122,hash103375,NA,NA,NA,
97,6,coup4957,coupMissing,coupMissing,coupMissing,9,hash82497,hash89650,hash251520,hash130101,hash136601,hash17234,hash207072,NA,NA,NA,
98,5,coup2079,coupMissing,coupMissing,coupMissing,9,hash219996,hash219595,hash48608,hash11427,hash91281,hash203748,NA,NA,NA,NA,
99,8,coup3286,coup712,coup2624,coupMissing,9,hash253577,hash47698,hash132652,hash133589,hash95995,hash168695,hash36672,hash6179,hash77332,NA,
100,5,coup1697,coup2421,coup1347,coupMissing,9,hash1013,hash42818,hash100163,hash220013,hash200567,hash25176,NA,NA,NA,NA,
101,5,coup732,coupMissing,coupMissing,coupMissing,9,hash151681,hash177711,hash1971,hash9426,hash149893,hash182507,NA,NA,NA,NA,
102,5,coup16,coup1680,coup630,coupMissing,9,hash160749,hash6747,hash60996,hash119816,hash148446,hash18232,NA,NA,NA,NA,
103,6,coup374,coupMissing,coupMissing,coupMissing,9,hash78554,hash7362,hash230946,hash132818,hash57170,hash237005,hash13201,NA,NA,NA,
104,8,coup4285,coup3412,coup3820,coupMissing,9,hash3738,hash161697,hash74746,hash209797,hash36560,hash174097,hash118351,hash139293,hash165089,NA,
105,5,coup2104,coup2384,coup1141,coupMissing,9,hash172815,hash187401,hash206393,hash117968,hash43447,hash115246,NA,NA,NA,NA,
106,5,coup305,coupMissing,coupMissing,coupMissing,9,hash59317,hash174289,hash173675,hash131798,hash195198,hash151343,NA,NA,NA,NA,
107,4,coup3925,coup2813,coup146,coupMissing,9,hash150839,hash42455,hash89074,hash113097,hash227799,NA,NA,NA,NA,NA,
108,4,coup2290,coupMissing,coupMissing,coupMissing,9,hash66319,hash155042,hash19050,hash64253,hash110295,NA,NA,NA,NA,NA,
109,3,coup286,coup1132,coup972,coupMissing,9,hash117951,hash179094,hash61909,hash194878,NA,NA,NA,NA,NA,NA,
110,5,coup871,coup3880,coup1403,coupMissing,9,hash153058,hash89074,hash244348,hash18497,hash198696,hash204192,NA,NA,NA,NA,
111,6,coup2314,coupMissing,coupMissing,coupMissing,9,hash39484,hash101824,hash50532,hash58878,hash7281,hash123266,hash121581,NA,NA,NA,
112,6,coup3643,coup2425,coup1378,coupMissing,9,hash79224,hash186023,hash55660,hash196262,hash121372,hash137066,hash57646,NA,NA,NA,
113,6,coup406,coupMissing,coupMissing,coupMissing,9,hash35926,hash122923,hash185397,hash204474,hash40767,hash42986,hash193107,NA,NA,NA,
114,3,coup3445,coup1163,coup434,coupMissing,9,hash62145,hash134174,hash142722,hash118295,NA,NA,NA,NA,NA,NA,
115,4,coup2866,coupMissing,coupMissing,coupMissing,9,hash86059,hash211668,hash193775,hash5886,hash216552,NA,NA,NA,NA,NA,
116,5,coup2138,coupMissing,coupMissing,coupMissing,9,hash125661,hash112893,hash190784,hash62433,hash17722,hash225627,NA,NA,NA,NA,
117,6,coup233,coupMissing,coupMissing,coupMissing,9,hash31977,hash73022,hash205296,hash201108,hash6464,hash164935,hash186235,NA,NA,NA,
118,4,coup2790,coup646,coup1194,coupMissing,9,hash188172,hash85914,hash163548,hash138815,hash230095,NA,NA,NA,NA,NA,
119,4,coup2311,coup4678,coup4084,coupMissing,9,hash20122,hash118965,hash19864,hash42443,hash174919,NA,NA,NA,NA,NA,
120,6,coup579,coupMissing,coupMissing,coupMissing,9,hash652,hash34760,hash352,hash142435,hash223304,hash146428,hash133497,NA,NA,NA,
121,6,coup219,coupMissing,coupMissing,coupMissing,9,hash43296,hash140854,hash155042,hash176967,hash165411,hash44376,hash174919,NA,NA,NA,
122,4,coup2669,coupMissing,coupMissing,coupMissing,9,hash35082,hash156602,hash76664,hash67214,hash172750,NA,NA,NA,NA,NA,
123,5,coup1690,coupMissing,coupMissing,coupMissing,9,hash210533,hash216678,hash32867,hash57170,hash79146,hash115246,NA,NA,NA,NA,
124,4,coup173,coup365,coupMissing,coupMissing,9,hash98490,hash234655,hash239247,hash51578,hash9150,NA,NA,NA,NA,NA,
125,5,coup3270,coup1321,coup2455,coupMissing,9,hash78236,hash110535,hash37190,hash255319,hash50130,hash216552,NA,NA,NA,NA,
126,6,coup4232,coup3488,coup3636,coupMissing,9,hash133432,hash60235,hash76398,hash149100,hash132374,hash127041,hash151534,NA,NA,NA,
127,6,coup3739,coup408,coup4434,coupMissing,9,hash229186,hash134174,hash192494,hash163548,hash213724,hash101028,hash3143,NA,NA,NA,
128,5,coup1642,coup4272,coup3759,coupMissing,9,hash205487,hash61752,hash211297,hash122804,hash235543,hash41413,NA,NA,NA,NA,
129,6,coup1113,coup1400,coup374,coupMissing,9,hash132818,hash78554,hash8936,hash163194,hash251666,hash140964,hash254477,NA,NA,NA,
130,5,coup1366,coupMissing,coupMissing,coupMissing,9,hash83645,hash207272,hash145111,hash176363,hash117057,hash121871,NA,NA,NA,NA,
131,6,coup4149,coupMissing,coupMissing,coupMissing,9,hash222615,hash10397,hash131137,hash250345,hash76481,hash87999,hash124091,NA,NA,NA,
132,5,coup4469,coup4778,coup3263,coupMissing,9,hash4493,hash182280,hash68189,hash191521,hash174848,hash208742,NA,NA,NA,NA,
133,5,coup2896,coup2559,coup3670,coupMissing,9,hash248813,hash248800,hash190174,hash179436,hash243131,hash149521,NA,NA,NA,NA,
134,4,coup2383,coup1927,coup2970,coupMissing,9,hash216835,hash150743,hash187739,hash14792,hash150173,NA,NA,NA,NA,NA,
135,6,coup3276,coupMissing,coupMissing,coupMissing,9,hash200501,hash76001,hash59011,hash51308,hash136508,hash60996,hash192931,NA,NA,NA,
136,5,coup1312,coup2205,coup4957,coupMissing,9,hash207072,hash99027,hash113043,hash14435,hash82497,hash113089,NA,NA,NA,NA,
137,5,coup3140,coupMissing,coupMissing,coupMissing,9,hash96502,hash163296,hash28382,hash199991,hash101717,hash180492,NA,NA,NA,NA,
138,6,coup3171,coupMissing,coupMissing,coupMissing,9,hash96449,hash70598,hash236372,hash202505,hash53104,hash108953,hash4331,NA,NA,NA,
139,5,coup1319,coupMissing,coupMissing,coupMissing,9,hash190638,hash245139,hash1974,hash55791,hash6464,hash241997,NA,NA,NA,NA,
140,5,coup3265,coup3709,coup3999,coupMissing,9,hash139868,hash60654,hash89241,hash153002,hash81414,hash100860,NA,NA,NA,NA,
141,5,coup351,coup4162,coupMissing,coupMissing,9,hash123229,hash235378,hash88646,hash105563,hash163255,hash104176,NA,NA,NA,NA,
142,6,coup746,coup1656,coup4353,coupMissing,9,hash112183,hash134634,hash38536,hash199371,hash234852,hash150743,hash174006,NA,NA,NA,
143,4,coup943,coup4932,coup2873,coupMissing,9,hash236656,hash216550,hash207623,hash230158,hash136954,NA,NA,NA,NA,NA,
144,4,coup971,coupMissing,coupMissing,coupMissing,9,hash35868,hash51056,hash143514,hash205589,hash190699,NA,NA,NA,NA,NA,
145,5,coup3008,coupMissing,coupMissing,coupMissing,9,hash251520,hash28955,hash253048,hash117547,hash61886,hash82497,NA,NA,NA,NA,
146,7,coup4234,coup4581,coup3937,coupMissing,9,hash13458,hash126747,hash85282,hash254126,hash147103,hash39287,hash164905,hash252422,NA,NA,
147,5,coup2915,coupMissing,coupMissing,coupMissing,9,hash252422,hash200712,hash13458,hash163255,hash113029,hash134350,NA,NA,NA,NA,
148,7,coup510,coup1460,coup3445,coupMissing,9,hash118295,hash62145,hash93409,hash127299,hash166195,hash180586,hash123725,hash41469,NA,NA,
149,5,coup4676,coup823,coup292,coupMissing,9,hash155243,hash13968,hash216354,hash49377,hash136601,hash64469,NA,NA,NA,NA,
150,4,coup815,coup461,coup4053,coupMissing,9,hash151870,hash246363,hash213925,hash172859,hash34251,NA,NA,NA,NA,NA,
151,4,coup2121,coupMissing,coupMissing,coupMissing,9,hash203919,hash72294,hash151987,hash123854,hash248885,NA,NA,NA,NA,NA,
152,5,coup946,coup643,coup4311,coupMissing,9,hash135043,hash115579,hash42805,hash136508,hash113546,hash81341,NA,NA,NA,NA,
153,6,coup4090,coup1437,coup2535,coupMissing,9,hash127643,hash215641,hash200626,hash106170,hash89128,hash182370,hash131275,NA,NA,NA,
154,4,coup4869,coupMissing,coupMissing,coupMissing,9,hash121408,hash247902,hash253472,hash5630,hash176363,NA,NA,NA,NA,NA,
155,6,coup1239,coup1697,coup1373,coupMissing,9,hash100163,hash64166,hash18995,hash223727,hash106395,hash208006,hash1013,NA,NA,NA,
156,5,coup1132,coup4764,coupMissing,coupMissing,9,hash61909,hash224587,hash128725,hash117951,hash223641,hash224516,NA,NA,NA,NA,
157,5,coup330,coupMissing,coupMissing,coupMissing,9,hash251883,hash14206,hash143081,hash155651,hash118018,hash167314,NA,NA,NA,NA,
158,5,coup2694,coup3089,coup4724,coupMissing,9,hash102341,hash50532,hash223595,hash131683,hash116385,hash54579,NA,NA,NA,NA,
159,5,coup2082,coupMissing,coupMissing,coupMissing,9,hash115335,hash22183,hash13538,hash149522,hash138924,hash46581,NA,NA,NA,NA,
160,5,coup1162,coupMissing,coupMissing,coupMissing,9,hash44772,hash145094,hash94659,hash2314,hash80885,hash72636,NA,NA,NA,NA,
161,6,coup644,coupMissing,coupMissing,coupMissing,9,hash154167,hash73965,hash179680,hash172962,hash148967,hash69741,hash93890,NA,NA,NA,
162,4,coup1889,coupMissing,coupMissing,coupMissing,9,hash213761,hash43897,hash190174,hash154067,hash107831,NA,NA,NA,NA,NA,
163,4,coup4431,coupMissing,coupMissing,coupMissing,9,hash215236,hash56923,hash80625,hash143668,hash145378,NA,NA,NA,NA,NA,
164,5,coup1213,coupMissing,coupMissing,coupMissing,9,hash100560,hash2737,hash92559,hash120487,hash204411,hash16012,NA,NA,NA,NA,
165,5,coup1177,coup2361,coup2992,coupMissing,9,hash252686,hash47698,hash71952,hash28395,hash34364,hash217177,NA,NA,NA,NA,
166,7,coup541,coup4598,coup2709,coupMissing,9,hash219053,hash153050,hash239980,hash209521,hash193327,hash114706,hash113758,hash143301,NA,NA,
167,4,coup648,coup2759,coup735,coupMissing,9,hash126420,hash79982,hash233215,hash22071,hash123725,NA,NA,NA,NA,NA,
168,6,coup565,coupMissing,coupMissing,coupMissing,9,hash66888,hash141759,hash155872,hash137395,hash180751,hash42805,hash167513,NA,NA,NA,
169,5,coup408,coup537,coup2733,coupMissing,9,hash213724,hash235043,hash229186,hash82908,hash9446,hash249641,NA,NA,NA,NA,
170,5,coup4173,coupMissing,coupMissing,coupMissing,9,hash203019,hash210594,hash175908,hash53877,hash59127,hash255338,NA,NA,NA,NA,
171,5,coup3183,coupMissing,coupMissing,coupMissing,9,hash164893,hash184231,hash16905,hash228742,hash251117,hash136363,NA,NA,NA,NA,
172,5,coup1493,coup1213,coup81,coupMissing,9,hash16012,hash18497,hash100560,hash59355,hash174097,hash246170,NA,NA,NA,NA,
173,7,coup475,coup4173,coup707,coupMissing,9,hash59127,hash213092,hash253472,hash205704,hash127036,hash203019,hash252056,hash187207,NA,NA,
174,5,coup1342,coup1110,coup1052,coupMissing,9,hash179775,hash167041,hash217,hash23624,hash235125,hash54679,NA,NA,NA,NA,
175,5,coup1939,coup315,coup1858,coupMissing,9,hash94264,hash115477,hash154112,hash201518,hash85009,hash199354,NA,NA,NA,NA,
176,6,coup180,coup1532,coup1342,coupMissing,9,hash167041,hash179775,hash172650,hash123983,hash44380,hash248732,hash103346,NA,NA,NA,
177,6,coup987,coup328,coup3082,coupMissing,9,hash90721,hash119388,hash109369,hash28395,hash226318,hash162239,hash182774,NA,NA,NA,
178,6,coup4092,coupMissing,coupMissing,coupMissing,9,hash123577,hash136352,hash16771,hash184268,hash67373,hash5804,hash49201,NA,NA,NA,
179,5,coup1336,coup1312,coup2988,coupMissing,9,hash113043,hash160475,hash239761,hash63049,hash2314,hash207072,NA,NA,NA,NA,
180,4,coup512,coupMissing,coupMissing,coupMissing,9,hash61855,hash166042,hash76398,hash41257,hash25295,NA,NA,NA,NA,NA,
181,5,coup3212,coup1166,coup4220,coupMissing,9,hash196378,hash60654,hash41511,hash237927,hash193327,hash3633,NA,NA,NA,NA,
182,7,coup3736,coupMissing,coupMissing,coupMissing,9,hash141759,hash7888,hash243297,hash130018,hash66888,hash236159,hash1756,hash195308,NA,NA,
183,6,coup961,coup2270,coup2137,coupMissing,9,hash124514,hash106127,hash39423,hash213434,hash130739,hash135770,hash248054,NA,NA,NA,
184,4,coup2575,coup3008,coup4354,coupMissing,9,hash253048,hash29662,hash135316,hash165279,hash251520,NA,NA,NA,NA,NA,
185,6,coup410,coup1336,coup693,coupMissing,9,hash63049,hash146369,hash142722,hash38609,hash113043,hash96930,hash54699,NA,NA,NA,
186,6,coup1456,coup2286,coup512,coupMissing,9,hash166042,hash60654,hash243159,hash68680,hash61855,hash211971,hash146455,NA,NA,NA,
187,5,coup2945,coup3737,coup665,coupMissing,9,hash163866,hash37284,hash51709,hash23812,hash79669,hash73369,NA,NA,NA,NA,
188,4,coup2265,coupMissing,coupMissing,coupMissing,9,hash49949,hash223988,hash128026,hash42986,hash235575,NA,NA,NA,NA,NA,
189,3,coup321,coupMissing,coupMissing,coupMissing,9,hash155050,hash37284,hash224608,hash152787,NA,NA,NA,NA,NA,NA,
190,5,coup1858,coup1587,coup560,coupMissing,9,hash199354,hash94264,hash215950,hash88980,hash183116,hash48739,NA,NA,NA,NA,
191,5,coup3994,coup3847,coup1158,coupMissing,9,hash14493,hash239352,hash227983,hash178789,hash34251,hash105484,NA,NA,NA,NA,
192,6,coup3491,coupMissing,coupMissing,coupMissing,9,hash166606,hash249165,hash221131,hash224891,hash150239,hash41300,hash209560,NA,NA,NA,
193,6,coup4569,coupMissing,coupMissing,coupMissing,9,hash184990,hash113605,hash29411,hash3759,hash199685,hash234623,hash134445,NA,NA,NA,
194,5,coup1841,coupMissing,coupMissing,coupMissing,9,hash179080,hash227642,hash39423,hash116961,hash178201,hash59892,NA,NA,NA,NA,
195,5,coup652,coupMissing,coupMissing,coupMissing,9,hash217834,hash91243,hash230178,hash18486,hash143336,hash77523,NA,NA,NA,NA,
196,5,coup4476,coupMissing,coupMissing,coupMissing,9,hash40043,hash146994,hash30900,hash240026,hash76481,hash196133,NA,NA,NA,NA,
